freq,unit,deg_urb,rskpovth,geo,time,value
Annual,Percentage,Towns and suburbs,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2020,
Annual,Percentage,Towns and suburbs,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2023,
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (from 2020),2003,
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (from 2020),2004,
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (from 2020),2005,
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (from 2020),2006,
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (from 2020),2007,
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (from 2020),2008,
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (from 2020),2009,
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (from 2020),2010,17.6
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (from 2020),2011,16.7
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (from 2020),2012,18.4
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (from 2020),2013,18.4
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (from 2020),2014,18.0
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (from 2020),2015,18.4
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (from 2020),2016,17.9
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (from 2020),2017,16.6
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (from 2020),2018,17.2
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (from 2020),2019,15.6
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (from 2020),2020,16.5
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (from 2020),2023,16.9
Annual,Percentage,Towns and suburbs,Total,European Union - 28 countries (2013-2020),2003,
Annual,Percentage,Towns and suburbs,Total,European Union - 28 countries (2013-2020),2004,
Annual,Percentage,Towns and suburbs,Total,European Union - 28 countries (2013-2020),2005,
Annual,Percentage,Towns and suburbs,Total,European Union - 28 countries (2013-2020),2006,
Annual,Percentage,Towns and suburbs,Total,European Union - 28 countries (2013-2020),2007,
Annual,Percentage,Towns and suburbs,Total,European Union - 28 countries (2013-2020),2008,
Annual,Percentage,Towns and suburbs,Total,European Union - 28 countries (2013-2020),2009,
Annual,Percentage,Towns and suburbs,Total,European Union - 28 countries (2013-2020),2010,17.5
Annual,Percentage,Towns and suburbs,Total,European Union - 28 countries (2013-2020),2011,16.8
Annual,Percentage,Towns and suburbs,Total,European Union - 28 countries (2013-2020),2012,18.1
Annual,Percentage,Towns and suburbs,Total,European Union - 28 countries (2013-2020),2013,18.1
Annual,Percentage,Towns and suburbs,Total,European Union - 28 countries (2013-2020),2014,17.8
Annual,Percentage,Towns and suburbs,Total,European Union - 28 countries (2013-2020),2015,17.8
Annual,Percentage,Towns and suburbs,Total,European Union - 28 countries (2013-2020),2016,17.6
Annual,Percentage,Towns and suburbs,Total,European Union - 28 countries (2013-2020),2017,16.6
Annual,Percentage,Towns and suburbs,Total,European Union - 28 countries (2013-2020),2018,17.1
Annual,Percentage,Towns and suburbs,Total,European Union - 28 countries (2013-2020),2019,15.6
Annual,Percentage,Towns and suburbs,Total,European Union - 28 countries (2013-2020),2020,
Annual,Percentage,Towns and suburbs,Total,European Union - 28 countries (2013-2020),2023,
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (2007-2013),2003,
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (2007-2013),2004,
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (2007-2013),2005,
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (2007-2013),2006,
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (2007-2013),2007,19.6
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (2007-2013),2008,18.7
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (2007-2013),2009,18.9
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (2007-2013),2010,17.5
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (2007-2013),2011,16.9
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (2007-2013),2012,18.1
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (2007-2013),2013,18.1
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (2007-2013),2014,17.8
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (2007-2013),2015,17.9
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (2007-2013),2016,17.7
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (2007-2013),2017,16.7
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (2007-2013),2018,17.2
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (2007-2013),2019,15.7
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (2007-2013),2020,
Annual,Percentage,Towns and suburbs,Total,European Union - 27 countries (2007-2013),2023,
Annual,Percentage,Towns and suburbs,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2003,
Annual,Percentage,Towns and suburbs,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2004,
Annual,Percentage,Towns and suburbs,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2005,
Annual,Percentage,Towns and suburbs,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2006,
Annual,Percentage,Towns and suburbs,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2007,
Annual,Percentage,Towns and suburbs,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2008,
Annual,Percentage,Towns and suburbs,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2009,
Annual,Percentage,Towns and suburbs,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2010,
Annual,Percentage,Towns and suburbs,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2011,17.2
Annual,Percentage,Towns and suburbs,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2012,18.8
Annual,Percentage,Towns and suburbs,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2013,18.9
Annual,Percentage,Towns and suburbs,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2014,18.7
Annual,Percentage,Towns and suburbs,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2015,19.3
Annual,Percentage,Towns and suburbs,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2016,18.2
Annual,Percentage,Towns and suburbs,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2017,17.1
Annual,Percentage,Towns and suburbs,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2018,17.8
Annual,Percentage,Towns and suburbs,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2019,15.9
Annual,Percentage,Towns and suburbs,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2020,17.0
Annual,Percentage,Towns and suburbs,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2023,
Annual,Percentage,Towns and suburbs,Total,Euro area – 20 countries (2023-2025),2003,
Annual,Percentage,Towns and suburbs,Total,Euro area – 20 countries (2023-2025),2004,
Annual,Percentage,Towns and suburbs,Total,Euro area – 20 countries (2023-2025),2005,
Annual,Percentage,Towns and suburbs,Total,Euro area – 20 countries (2023-2025),2006,
Annual,Percentage,Towns and suburbs,Total,Euro area – 20 countries (2023-2025),2007,
Annual,Percentage,Towns and suburbs,Total,Euro area – 20 countries (2023-2025),2008,
Annual,Percentage,Towns and suburbs,Total,Euro area – 20 countries (2023-2025),2009,
Annual,Percentage,Towns and suburbs,Total,Euro area – 20 countries (2023-2025),2010,
Annual,Percentage,Towns and suburbs,Total,Euro area – 20 countries (2023-2025),2011,
Annual,Percentage,Towns and suburbs,Total,Euro area – 20 countries (2023-2025),2012,
Annual,Percentage,Towns and suburbs,Total,Euro area – 20 countries (2023-2025),2013,
Annual,Percentage,Towns and suburbs,Total,Euro area – 20 countries (2023-2025),2014,
Annual,Percentage,Towns and suburbs,Total,Euro area – 20 countries (2023-2025),2015,
Annual,Percentage,Towns and suburbs,Total,Euro area – 20 countries (2023-2025),2016,
Annual,Percentage,Towns and suburbs,Total,Euro area – 20 countries (2023-2025),2017,
Annual,Percentage,Towns and suburbs,Total,Euro area – 20 countries (2023-2025),2018,
Annual,Percentage,Towns and suburbs,Total,Euro area – 20 countries (2023-2025),2019,15.8
Annual,Percentage,Towns and suburbs,Total,Euro area – 20 countries (2023-2025),2020,16.9
Annual,Percentage,Towns and suburbs,Total,Euro area – 20 countries (2023-2025),2023,18.2
Annual,Percentage,Towns and suburbs,Total,Euro area - 19 countries  (2015-2022),2003,
Annual,Percentage,Towns and suburbs,Total,Euro area - 19 countries  (2015-2022),2004,
Annual,Percentage,Towns and suburbs,Total,Euro area - 19 countries  (2015-2022),2005,21.0
Annual,Percentage,Towns and suburbs,Total,Euro area - 19 countries  (2015-2022),2006,21.6
Annual,Percentage,Towns and suburbs,Total,Euro area - 19 countries  (2015-2022),2007,20.4
Annual,Percentage,Towns and suburbs,Total,Euro area - 19 countries  (2015-2022),2008,19.4
Annual,Percentage,Towns and suburbs,Total,Euro area - 19 countries  (2015-2022),2009,19.3
Annual,Percentage,Towns and suburbs,Total,Euro area - 19 countries  (2015-2022),2010,18.0
Annual,Percentage,Towns and suburbs,Total,Euro area - 19 countries  (2015-2022),2011,17.2
Annual,Percentage,Towns and suburbs,Total,Euro area - 19 countries  (2015-2022),2012,18.8
Annual,Percentage,Towns and suburbs,Total,Euro area - 19 countries  (2015-2022),2013,18.8
Annual,Percentage,Towns and suburbs,Total,Euro area - 19 countries  (2015-2022),2014,18.7
Annual,Percentage,Towns and suburbs,Total,Euro area - 19 countries  (2015-2022),2015,19.3
Annual,Percentage,Towns and suburbs,Total,Euro area - 19 countries  (2015-2022),2016,18.2
Annual,Percentage,Towns and suburbs,Total,Euro area - 19 countries  (2015-2022),2017,17.1
Annual,Percentage,Towns and suburbs,Total,Euro area - 19 countries  (2015-2022),2018,17.8
Annual,Percentage,Towns and suburbs,Total,Euro area - 19 countries  (2015-2022),2019,15.9
Annual,Percentage,Towns and suburbs,Total,Euro area - 19 countries  (2015-2022),2020,17.0
Annual,Percentage,Towns and suburbs,Total,Euro area - 19 countries  (2015-2022),2023,
Annual,Percentage,Towns and suburbs,Total,Euro area - 18 countries (2014),2003,
Annual,Percentage,Towns and suburbs,Total,Euro area - 18 countries (2014),2004,
Annual,Percentage,Towns and suburbs,Total,Euro area - 18 countries (2014),2005,21.0
Annual,Percentage,Towns and suburbs,Total,Euro area - 18 countries (2014),2006,21.6
Annual,Percentage,Towns and suburbs,Total,Euro area - 18 countries (2014),2007,20.4
Annual,Percentage,Towns and suburbs,Total,Euro area - 18 countries (2014),2008,19.4
Annual,Percentage,Towns and suburbs,Total,Euro area - 18 countries (2014),2009,19.3
Annual,Percentage,Towns and suburbs,Total,Euro area - 18 countries (2014),2010,18.0
Annual,Percentage,Towns and suburbs,Total,Euro area - 18 countries (2014),2011,17.2
Annual,Percentage,Towns and suburbs,Total,Euro area - 18 countries (2014),2012,18.8
Annual,Percentage,Towns and suburbs,Total,Euro area - 18 countries (2014),2013,18.8
Annual,Percentage,Towns and suburbs,Total,Euro area - 18 countries (2014),2014,18.7
Annual,Percentage,Towns and suburbs,Total,Euro area - 18 countries (2014),2015,19.3
Annual,Percentage,Towns and suburbs,Total,Euro area - 18 countries (2014),2016,18.2
Annual,Percentage,Towns and suburbs,Total,Euro area - 18 countries (2014),2017,17.1
Annual,Percentage,Towns and suburbs,Total,Euro area - 18 countries (2014),2018,17.8
Annual,Percentage,Towns and suburbs,Total,Euro area - 18 countries (2014),2019,15.9
Annual,Percentage,Towns and suburbs,Total,Euro area - 18 countries (2014),2020,17.0
Annual,Percentage,Towns and suburbs,Total,Euro area - 18 countries (2014),2023,
Annual,Percentage,Towns and suburbs,Total,Belgium,2003,20.4
Annual,Percentage,Towns and suburbs,Total,Belgium,2004,20.8
Annual,Percentage,Towns and suburbs,Total,Belgium,2005,18.9
Annual,Percentage,Towns and suburbs,Total,Belgium,2006,18.9
Annual,Percentage,Towns and suburbs,Total,Belgium,2007,18.0
Annual,Percentage,Towns and suburbs,Total,Belgium,2008,15.7
Annual,Percentage,Towns and suburbs,Total,Belgium,2009,15.8
Annual,Percentage,Towns and suburbs,Total,Belgium,2010,14.3
Annual,Percentage,Towns and suburbs,Total,Belgium,2011,15.0
Annual,Percentage,Towns and suburbs,Total,Belgium,2012,14.1
Annual,Percentage,Towns and suburbs,Total,Belgium,2013,14.8
Annual,Percentage,Towns and suburbs,Total,Belgium,2014,14.0
Annual,Percentage,Towns and suburbs,Total,Belgium,2015,14.6
Annual,Percentage,Towns and suburbs,Total,Belgium,2016,12.3
Annual,Percentage,Towns and suburbs,Total,Belgium,2017,13.0
Annual,Percentage,Towns and suburbs,Total,Belgium,2018,14.4
Annual,Percentage,Towns and suburbs,Total,Belgium,2019,13.7
Annual,Percentage,Towns and suburbs,Total,Belgium,2020,12.1
Annual,Percentage,Towns and suburbs,Total,Belgium,2023,12.0
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2003,
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2004,
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2005,19.5
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2006,19.5
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2007,17.8
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2008,16.2
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2009,16.8
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2010,10.3
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2011,9.9
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2012,10.5
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2013,10.7
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2014,13.4
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2015,10.8
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2016,11.3
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2017,9.9
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2018,8.8
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2019,8.1
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2020,7.2
Annual,Percentage,Towns and suburbs,Total,Bulgaria,2023,6.9
Annual,Percentage,Towns and suburbs,Total,Czechia,2003,
Annual,Percentage,Towns and suburbs,Total,Czechia,2004,
Annual,Percentage,Towns and suburbs,Total,Czechia,2005,21.6
Annual,Percentage,Towns and suburbs,Total,Czechia,2006,19.0
Annual,Percentage,Towns and suburbs,Total,Czechia,2007,18.5
Annual,Percentage,Towns and suburbs,Total,Czechia,2008,17.9
Annual,Percentage,Towns and suburbs,Total,Czechia,2009,18.8
Annual,Percentage,Towns and suburbs,Total,Czechia,2010,17.4
Annual,Percentage,Towns and suburbs,Total,Czechia,2011,16.0
Annual,Percentage,Towns and suburbs,Total,Czechia,2012,15.3
Annual,Percentage,Towns and suburbs,Total,Czechia,2013,16.7
Annual,Percentage,Towns and suburbs,Total,Czechia,2014,14.5
Annual,Percentage,Towns and suburbs,Total,Czechia,2015,13.8
Annual,Percentage,Towns and suburbs,Total,Czechia,2016,15.2
Annual,Percentage,Towns and suburbs,Total,Czechia,2017,13.7
Annual,Percentage,Towns and suburbs,Total,Czechia,2018,15.1
Annual,Percentage,Towns and suburbs,Total,Czechia,2019,14.0
Annual,Percentage,Towns and suburbs,Total,Czechia,2020,13.1
Annual,Percentage,Towns and suburbs,Total,Czechia,2023,16.5
Annual,Percentage,Towns and suburbs,Total,Denmark,2003,12.9
Annual,Percentage,Towns and suburbs,Total,Denmark,2004,17.1
Annual,Percentage,Towns and suburbs,Total,Denmark,2005,15.6
Annual,Percentage,Towns and suburbs,Total,Denmark,2006,16.3
Annual,Percentage,Towns and suburbs,Total,Denmark,2007,17.5
Annual,Percentage,Towns and suburbs,Total,Denmark,2008,16.4
Annual,Percentage,Towns and suburbs,Total,Denmark,2009,16.7
Annual,Percentage,Towns and suburbs,Total,Denmark,2010,16.3
Annual,Percentage,Towns and suburbs,Total,Denmark,2011,16.2
Annual,Percentage,Towns and suburbs,Total,Denmark,2012,15.3
Annual,Percentage,Towns and suburbs,Total,Denmark,2013,13.1
Annual,Percentage,Towns and suburbs,Total,Denmark,2014,13.3
Annual,Percentage,Towns and suburbs,Total,Denmark,2015,13.1
Annual,Percentage,Towns and suburbs,Total,Denmark,2016,15.8
Annual,Percentage,Towns and suburbs,Total,Denmark,2017,15.3
Annual,Percentage,Towns and suburbs,Total,Denmark,2018,16.3
Annual,Percentage,Towns and suburbs,Total,Denmark,2019,17.2
Annual,Percentage,Towns and suburbs,Total,Denmark,2020,15.4
Annual,Percentage,Towns and suburbs,Total,Denmark,2023,11.5
Annual,Percentage,Towns and suburbs,Total,Germany,2003,
Annual,Percentage,Towns and suburbs,Total,Germany,2004,
Annual,Percentage,Towns and suburbs,Total,Germany,2005,22.0
Annual,Percentage,Towns and suburbs,Total,Germany,2006,24.8
Annual,Percentage,Towns and suburbs,Total,Germany,2007,21.2
Annual,Percentage,Towns and suburbs,Total,Germany,2008,21.8
Annual,Percentage,Towns and suburbs,Total,Germany,2009,20.4
Annual,Percentage,Towns and suburbs,Total,Germany,2010,20.2
Annual,Percentage,Towns and suburbs,Total,Germany,2011,21.0
Annual,Percentage,Towns and suburbs,Total,Germany,2012,24.1
Annual,Percentage,Towns and suburbs,Total,Germany,2013,24.1
Annual,Percentage,Towns and suburbs,Total,Germany,2014,23.8
Annual,Percentage,Towns and suburbs,Total,Germany,2015,24.9
Annual,Percentage,Towns and suburbs,Total,Germany,2016,22.9
Annual,Percentage,Towns and suburbs,Total,Germany,2017,24.0
Annual,Percentage,Towns and suburbs,Total,Germany,2018,26.1
Annual,Percentage,Towns and suburbs,Total,Germany,2019,22.8
Annual,Percentage,Towns and suburbs,Total,Germany,2020,19.4
Annual,Percentage,Towns and suburbs,Total,Germany,2023,23.9
Annual,Percentage,Towns and suburbs,Total,Estonia,2003,
Annual,Percentage,Towns and suburbs,Total,Estonia,2004,46.8
Annual,Percentage,Towns and suburbs,Total,Estonia,2005,18.0
Annual,Percentage,Towns and suburbs,Total,Estonia,2006,3.4
Annual,Percentage,Towns and suburbs,Total,Estonia,2007,25.1
Annual,Percentage,Towns and suburbs,Total,Estonia,2008,19.3
Annual,Percentage,Towns and suburbs,Total,Estonia,2009,14.2
Annual,Percentage,Towns and suburbs,Total,Estonia,2010,12.3
Annual,Percentage,Towns and suburbs,Total,Estonia,2011,10.6
Annual,Percentage,Towns and suburbs,Total,Estonia,2012,12.3
Annual,Percentage,Towns and suburbs,Total,Estonia,2013,8.0
Annual,Percentage,Towns and suburbs,Total,Estonia,2014,9.5
Annual,Percentage,Towns and suburbs,Total,Estonia,2015,9.0
Annual,Percentage,Towns and suburbs,Total,Estonia,2016,9.2
Annual,Percentage,Towns and suburbs,Total,Estonia,2017,6.9
Annual,Percentage,Towns and suburbs,Total,Estonia,2018,6.1
Annual,Percentage,Towns and suburbs,Total,Estonia,2019,3.9
Annual,Percentage,Towns and suburbs,Total,Estonia,2020,8.7
Annual,Percentage,Towns and suburbs,Total,Estonia,2023,6.9
Annual,Percentage,Towns and suburbs,Total,Ireland,2003,18.8
Annual,Percentage,Towns and suburbs,Total,Ireland,2004,15.3
Annual,Percentage,Towns and suburbs,Total,Ireland,2005,14.2
Annual,Percentage,Towns and suburbs,Total,Ireland,2006,17.8
Annual,Percentage,Towns and suburbs,Total,Ireland,2007,13.9
Annual,Percentage,Towns and suburbs,Total,Ireland,2008,13.3
Annual,Percentage,Towns and suburbs,Total,Ireland,2009,11.1
Annual,Percentage,Towns and suburbs,Total,Ireland,2010,10.8
Annual,Percentage,Towns and suburbs,Total,Ireland,2011,12.1
Annual,Percentage,Towns and suburbs,Total,Ireland,2012,10.4
Annual,Percentage,Towns and suburbs,Total,Ireland,2013,12.0
Annual,Percentage,Towns and suburbs,Total,Ireland,2014,9.5
Annual,Percentage,Towns and suburbs,Total,Ireland,2015,10.3
Annual,Percentage,Towns and suburbs,Total,Ireland,2016,7.6
Annual,Percentage,Towns and suburbs,Total,Ireland,2017,10.0
Annual,Percentage,Towns and suburbs,Total,Ireland,2018,10.3
Annual,Percentage,Towns and suburbs,Total,Ireland,2019,9.5
Annual,Percentage,Towns and suburbs,Total,Ireland,2020,10.0
Annual,Percentage,Towns and suburbs,Total,Ireland,2023,13.5
Annual,Percentage,Towns and suburbs,Total,Greece,2003,21.0
Annual,Percentage,Towns and suburbs,Total,Greece,2004,46.3
Annual,Percentage,Towns and suburbs,Total,Greece,2005,56.0
Annual,Percentage,Towns and suburbs,Total,Greece,2006,22.1
Annual,Percentage,Towns and suburbs,Total,Greece,2007,25.6
Annual,Percentage,Towns and suburbs,Total,Greece,2008,25.8
Annual,Percentage,Towns and suburbs,Total,Greece,2009,23.7
Annual,Percentage,Towns and suburbs,Total,Greece,2010,23.7
Annual,Percentage,Towns and suburbs,Total,Greece,2011,20.7
Annual,Percentage,Towns and suburbs,Total,Greece,2012,24.5
Annual,Percentage,Towns and suburbs,Total,Greece,2013,26.7
Annual,Percentage,Towns and suburbs,Total,Greece,2014,20.7
Annual,Percentage,Towns and suburbs,Total,Greece,2015,23.2
Annual,Percentage,Towns and suburbs,Total,Greece,2016,23.1
Annual,Percentage,Towns and suburbs,Total,Greece,2017,23.8
Annual,Percentage,Towns and suburbs,Total,Greece,2018,18.5
Annual,Percentage,Towns and suburbs,Total,Greece,2019,19.9
Annual,Percentage,Towns and suburbs,Total,Greece,2020,20.0
Annual,Percentage,Towns and suburbs,Total,Greece,2023,22.7
Annual,Percentage,Towns and suburbs,Total,Spain,2003,
Annual,Percentage,Towns and suburbs,Total,Spain,2004,23.7
Annual,Percentage,Towns and suburbs,Total,Spain,2005,27.5
Annual,Percentage,Towns and suburbs,Total,Spain,2006,25.9
Annual,Percentage,Towns and suburbs,Total,Spain,2007,26.6
Annual,Percentage,Towns and suburbs,Total,Spain,2008,20.6
Annual,Percentage,Towns and suburbs,Total,Spain,2009,19.8
Annual,Percentage,Towns and suburbs,Total,Spain,2010,17.8
Annual,Percentage,Towns and suburbs,Total,Spain,2011,15.6
Annual,Percentage,Towns and suburbs,Total,Spain,2012,15.0
Annual,Percentage,Towns and suburbs,Total,Spain,2013,16.7
Annual,Percentage,Towns and suburbs,Total,Spain,2014,15.0
Annual,Percentage,Towns and suburbs,Total,Spain,2015,16.4
Annual,Percentage,Towns and suburbs,Total,Spain,2016,15.9
Annual,Percentage,Towns and suburbs,Total,Spain,2017,12.9
Annual,Percentage,Towns and suburbs,Total,Spain,2018,15.7
Annual,Percentage,Towns and suburbs,Total,Spain,2019,9.5
Annual,Percentage,Towns and suburbs,Total,Spain,2020,19.3
Annual,Percentage,Towns and suburbs,Total,Spain,2023,21.5
Annual,Percentage,Towns and suburbs,Total,France,2003,
Annual,Percentage,Towns and suburbs,Total,France,2004,19.5
Annual,Percentage,Towns and suburbs,Total,France,2005,15.0
Annual,Percentage,Towns and suburbs,Total,France,2006,16.0
Annual,Percentage,Towns and suburbs,Total,France,2007,14.9
Annual,Percentage,Towns and suburbs,Total,France,2008,14.3
Annual,Percentage,Towns and suburbs,Total,France,2009,15.1
Annual,Percentage,Towns and suburbs,Total,France,2010,15.1
Annual,Percentage,Towns and suburbs,Total,France,2011,14.3
Annual,Percentage,Towns and suburbs,Total,France,2012,17.4
Annual,Percentage,Towns and suburbs,Total,France,2013,15.8
Annual,Percentage,Towns and suburbs,Total,France,2014,16.0
Annual,Percentage,Towns and suburbs,Total,France,2015,19.4
Annual,Percentage,Towns and suburbs,Total,France,2016,19.1
Annual,Percentage,Towns and suburbs,Total,France,2017,15.9
Annual,Percentage,Towns and suburbs,Total,France,2018,18.3
Annual,Percentage,Towns and suburbs,Total,France,2019,16.4
Annual,Percentage,Towns and suburbs,Total,France,2020,19.8
Annual,Percentage,Towns and suburbs,Total,France,2023,20.6
Annual,Percentage,Towns and suburbs,Total,Croatia,2003,
Annual,Percentage,Towns and suburbs,Total,Croatia,2004,
Annual,Percentage,Towns and suburbs,Total,Croatia,2005,
Annual,Percentage,Towns and suburbs,Total,Croatia,2006,
Annual,Percentage,Towns and suburbs,Total,Croatia,2007,
Annual,Percentage,Towns and suburbs,Total,Croatia,2008,
Annual,Percentage,Towns and suburbs,Total,Croatia,2009,
Annual,Percentage,Towns and suburbs,Total,Croatia,2010,11.9
Annual,Percentage,Towns and suburbs,Total,Croatia,2011,10.9
Annual,Percentage,Towns and suburbs,Total,Croatia,2012,13.4
Annual,Percentage,Towns and suburbs,Total,Croatia,2013,9.2
Annual,Percentage,Towns and suburbs,Total,Croatia,2014,8.4
Annual,Percentage,Towns and suburbs,Total,Croatia,2015,8.1
Annual,Percentage,Towns and suburbs,Total,Croatia,2016,8.6
Annual,Percentage,Towns and suburbs,Total,Croatia,2017,8.9
Annual,Percentage,Towns and suburbs,Total,Croatia,2018,8.6
Annual,Percentage,Towns and suburbs,Total,Croatia,2019,9.8
Annual,Percentage,Towns and suburbs,Total,Croatia,2020,10.0
Annual,Percentage,Towns and suburbs,Total,Croatia,2023,6.9
Annual,Percentage,Towns and suburbs,Total,Italy,2003,
Annual,Percentage,Towns and suburbs,Total,Italy,2004,22.7
Annual,Percentage,Towns and suburbs,Total,Italy,2005,22.4
Annual,Percentage,Towns and suburbs,Total,Italy,2006,21.9
Annual,Percentage,Towns and suburbs,Total,Italy,2007,21.4
