freq,unit,na_item,geo,time,value
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,1999,28310.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2000,29390.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2001,29960.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2002,29980.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2003,29840.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2004,30060.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2005,30110.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2006,30530.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2007,30790.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2008,30240.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2009,28470.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2010,28780.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2011,28880.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2012,27900.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2013,27340.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2014,27330.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2015,27620.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2016,28010.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2017,28510.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2018,28810.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2019,29000.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2020,26560.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2021,29080.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2022,30550.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2023,30840.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2024,31100.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Italy,2025,31270.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,1995,4440.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,1996,4700.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,1997,5120.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,1998,5550.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,1999,5520.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2000,5750.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2001,6180.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2002,6650.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2003,7410.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2004,7980.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2005,8740.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2006,9530.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2007,10720.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2008,11110.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2009,9570.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2010,9810.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2011,10670.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2012,11280.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2013,11850.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2014,12400.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2015,12860.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2016,13360.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2017,14150.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2018,14970.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2019,15710.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2020,15720.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2021,16740.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2022,17010.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2023,16900.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2024,17310.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Lithuania,2025,17810.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,1995,67360.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,1996,67490.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,1997,70230.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,1998,73980.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,1999,78890.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2000,83270.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2001,84880.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2002,86680.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2003,87850.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2004,90320.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2005,91130.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2006,95140.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2007,101180.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2008,99110.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2009,94170.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2010,95920.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2011,94700.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2012,94080.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2013,94600.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2014,94820.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2015,95090.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2016,97300.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2017,96460.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2018,96110.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2019,96730.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2020,94770.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2021,99760.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2022,96540.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2023,94830.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2024,93670.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Luxembourg,2025,93090.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,1995,4200.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,1996,4350.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,1997,4790.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,1998,5160.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,1999,5340.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2000,5710.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2001,6160.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2002,6710.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2003,7340.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2004,8070.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2005,9110.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2006,10370.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2007,11540.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2008,11270.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2009,9620.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2010,9470.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2011,9940.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2012,10790.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2013,11130.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2014,11470.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2015,12010.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2016,12430.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2017,12970.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2018,13630.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2019,13820.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2020,13430.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2021,14480.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2022,14750.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2023,14640.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2024,14770.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Latvia,2025,15310.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,1995,
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,1996,
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,1997,
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,1998,
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,1999,
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2000,15640.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2001,15250.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2002,15550.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2003,16020.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2004,15970.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2005,16330.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2006,16650.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2007,17430.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2008,18080.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2009,17690.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2010,18700.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2011,18800.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2012,19420.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2013,20370.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2014,21490.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2015,23000.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2016,23400.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2017,25710.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2018,26600.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2019,26570.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2020,25120.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2021,28310.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2022,28300.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2023,30090.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2024,31080.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Malta,2025,31550.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,1995,30570.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,1996,31470.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,1997,32640.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,1998,33940.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,1999,35420.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2000,36650.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2001,37220.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2002,37080.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2003,36940.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2004,37550.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2005,38220.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2006,39510.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2007,40960.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2008,41660.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2009,39930.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2010,40250.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2011,40770.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2012,40230.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2013,40100.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2014,40600.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2015,41270.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2016,42050.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2017,42970.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2018,43680.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2019,44390.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2020,42440.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2021,44870.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2022,46670.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2023,45930.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2024,46120.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Netherlands,2025,46700.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,1995,5150.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,1996,5460.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,1997,5810.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,1998,6080.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,1999,6370.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2000,6670.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2001,6750.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2002,6880.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2003,7130.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2004,7500.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2005,7750.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2006,8230.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2007,8790.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2008,9180.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2009,9410.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2010,9740.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2011,10250.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2012,10400.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2013,10480.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2014,10900.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2015,11390.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2016,11740.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2017,12340.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2018,13120.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2019,13720.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2020,13720.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2021,14750.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2022,15190.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2023,15290.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2024,15830.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Poland,2025,16470.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,1995,14250.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,1996,14700.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,1997,15270.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,1998,15930.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,1999,16460.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2000,16960.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2001,17170.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2002,17210.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2003,16990.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2004,17250.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2005,17350.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2006,17600.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2007,18010.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2008,18040.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2009,17460.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2010,17750.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2011,17450.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2012,16810.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2013,16740.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2014,16950.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2015,17280.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2016,17670.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2017,18280.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2018,18830.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2019,19310.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2020,17680.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2021,18620.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2022,19800.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2023,20200.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2024,20430.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Portugal,2025,20600.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,1995,4120.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,1996,4300.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,1997,4100.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,1998,4020.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,1999,4020.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2000,4120.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2001,4340.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2002,4740.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2003,4880.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2004,5410.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2005,5700.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2006,6200.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2007,6740.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2008,7500.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2009,7140.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2010,6900.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2011,7250.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2012,7420.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2013,7470.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2014,7800.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2015,8090.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2016,8370.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2017,9100.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2018,9650.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2019,10080.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2020,9760.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2021,10390.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2022,10880.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2023,11120.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2024,11220.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Romania,2025,11310.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Sweden,1995,31610.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Sweden,1996,32100.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Sweden,1997,33070.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Sweden,1998,34460.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Sweden,1999,35880.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Sweden,2000,37480.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Sweden,2001,37880.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Sweden,2002,38620.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Sweden,2003,39210.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Sweden,2004,40680.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Sweden,2005,41670.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Sweden,2006,43340.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Sweden,2007,44430.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Sweden,2008,43680.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Sweden,2009,41470.0
Annual,"Chain linked volumes (2015), euro per capita",Gross domestic product at market prices,Sweden,2010,43480.0
