freq,purchase,unit,geo,year,hpi_weight
Annual,Total,Annual average rate of change,France,2018,2.9
Annual,Total,Annual average rate of change,France,2019,3.3
Annual,Total,Annual average rate of change,France,2020,5.2
Annual,Total,Annual average rate of change,France,2021,6.3
Annual,Total,Annual average rate of change,France,2022,6.3
Annual,Total,Annual average rate of change,France,2023,-0.4
Annual,Total,Annual average rate of change,France,2024,-3.7
Annual,Total,Annual average rate of change,France,2025,0.7
Annual,Total,Annual average rate of change,Croatia,2009,-5.0
Annual,Total,Annual average rate of change,Croatia,2010,-6.3
Annual,Total,Annual average rate of change,Croatia,2011,0.2
Annual,Total,Annual average rate of change,Croatia,2012,-1.6
Annual,Total,Annual average rate of change,Croatia,2013,-3.9
Annual,Total,Annual average rate of change,Croatia,2014,-1.6
Annual,Total,Annual average rate of change,Croatia,2015,-2.9
Annual,Total,Annual average rate of change,Croatia,2016,0.9
Annual,Total,Annual average rate of change,Croatia,2017,3.8
Annual,Total,Annual average rate of change,Croatia,2018,6.1
Annual,Total,Annual average rate of change,Croatia,2019,9.0
Annual,Total,Annual average rate of change,Croatia,2020,7.7
Annual,Total,Annual average rate of change,Croatia,2021,7.3
Annual,Total,Annual average rate of change,Croatia,2022,14.8
Annual,Total,Annual average rate of change,Croatia,2023,11.9
Annual,Total,Annual average rate of change,Croatia,2024,10.4
Annual,Total,Annual average rate of change,Croatia,2025,14.1
Annual,Total,Annual average rate of change,Italy,2011,1.4
Annual,Total,Annual average rate of change,Italy,2012,-2.5
Annual,Total,Annual average rate of change,Italy,2013,-6.5
Annual,Total,Annual average rate of change,Italy,2014,-4.7
Annual,Total,Annual average rate of change,Italy,2015,-3.8
Annual,Total,Annual average rate of change,Italy,2016,0.3
Annual,Total,Annual average rate of change,Italy,2017,-1.1
Annual,Total,Annual average rate of change,Italy,2018,-0.6
Annual,Total,Annual average rate of change,Italy,2019,-0.1
Annual,Total,Annual average rate of change,Italy,2020,1.9
Annual,Total,Annual average rate of change,Italy,2021,2.5
Annual,Total,Annual average rate of change,Italy,2022,3.8
Annual,Total,Annual average rate of change,Italy,2023,1.3
Annual,Total,Annual average rate of change,Italy,2024,3.2
Annual,Total,Annual average rate of change,Italy,2025,4.0
Annual,Total,Annual average rate of change,Cyprus,2006,11.9
Annual,Total,Annual average rate of change,Cyprus,2007,11.7
Annual,Total,Annual average rate of change,Cyprus,2008,5.6
Annual,Total,Annual average rate of change,Cyprus,2009,-6.6
Annual,Total,Annual average rate of change,Cyprus,2010,-5.7
Annual,Total,Annual average rate of change,Cyprus,2011,-1.6
Annual,Total,Annual average rate of change,Cyprus,2012,-3.1
Annual,Total,Annual average rate of change,Cyprus,2013,-4.1
Annual,Total,Annual average rate of change,Cyprus,2014,-1.8
Annual,Total,Annual average rate of change,Cyprus,2015,-1.5
Annual,Total,Annual average rate of change,Cyprus,2016,-0.2
Annual,Total,Annual average rate of change,Cyprus,2017,4.7
Annual,Total,Annual average rate of change,Cyprus,2018,-1.3
Annual,Total,Annual average rate of change,Cyprus,2019,8.4
Annual,Total,Annual average rate of change,Cyprus,2020,5.2
Annual,Total,Annual average rate of change,Cyprus,2021,-1.5
Annual,Total,Annual average rate of change,Cyprus,2022,6.5
Annual,Total,Annual average rate of change,Cyprus,2023,9.2
Annual,Total,Annual average rate of change,Cyprus,2024,7.3
Annual,Total,Annual average rate of change,Cyprus,2025,4.5
Annual,Total,Annual average rate of change,Latvia,2007,36.3
Annual,Total,Annual average rate of change,Latvia,2008,1.1
Annual,Total,Annual average rate of change,Latvia,2009,-37.3
Annual,Total,Annual average rate of change,Latvia,2010,-11.0
Annual,Total,Annual average rate of change,Latvia,2011,10.4
Annual,Total,Annual average rate of change,Latvia,2012,3.0
Annual,Total,Annual average rate of change,Latvia,2013,6.9
Annual,Total,Annual average rate of change,Latvia,2014,6.0
Annual,Total,Annual average rate of change,Latvia,2015,-3.4
Annual,Total,Annual average rate of change,Latvia,2016,8.5
Annual,Total,Annual average rate of change,Latvia,2017,8.8
Annual,Total,Annual average rate of change,Latvia,2018,9.6
Annual,Total,Annual average rate of change,Latvia,2019,9.0
Annual,Total,Annual average rate of change,Latvia,2020,3.5
Annual,Total,Annual average rate of change,Latvia,2021,10.9
Annual,Total,Annual average rate of change,Latvia,2022,13.8
Annual,Total,Annual average rate of change,Latvia,2023,3.7
Annual,Total,Annual average rate of change,Latvia,2024,4.2
Annual,Total,Annual average rate of change,Latvia,2025,7.7
Annual,Total,Annual average rate of change,Lithuania,2007,26.3
Annual,Total,Annual average rate of change,Lithuania,2008,9.0
Annual,Total,Annual average rate of change,Lithuania,2009,-29.9
Annual,Total,Annual average rate of change,Lithuania,2010,-7.4
Annual,Total,Annual average rate of change,Lithuania,2011,6.6
Annual,Total,Annual average rate of change,Lithuania,2012,-0.2
Annual,Total,Annual average rate of change,Lithuania,2013,1.2
Annual,Total,Annual average rate of change,Lithuania,2014,6.4
Annual,Total,Annual average rate of change,Lithuania,2015,3.7
Annual,Total,Annual average rate of change,Lithuania,2016,5.4
Annual,Total,Annual average rate of change,Lithuania,2017,8.9
Annual,Total,Annual average rate of change,Lithuania,2018,7.3
Annual,Total,Annual average rate of change,Lithuania,2019,6.8
Annual,Total,Annual average rate of change,Lithuania,2020,7.3
Annual,Total,Annual average rate of change,Lithuania,2021,16.1
Annual,Total,Annual average rate of change,Lithuania,2022,19.0
Annual,Total,Annual average rate of change,Lithuania,2023,9.8
Annual,Total,Annual average rate of change,Lithuania,2024,9.7
Annual,Total,Annual average rate of change,Lithuania,2025,9.8
Annual,Total,Annual average rate of change,Luxembourg,2008,3.3
Annual,Total,Annual average rate of change,Luxembourg,2009,-1.2
Annual,Total,Annual average rate of change,Luxembourg,2010,5.4
Annual,Total,Annual average rate of change,Luxembourg,2011,3.7
Annual,Total,Annual average rate of change,Luxembourg,2012,4.2
Annual,Total,Annual average rate of change,Luxembourg,2013,5.0
Annual,Total,Annual average rate of change,Luxembourg,2014,4.4
Annual,Total,Annual average rate of change,Luxembourg,2015,5.4
Annual,Total,Annual average rate of change,Luxembourg,2016,6.0
Annual,Total,Annual average rate of change,Luxembourg,2017,5.6
Annual,Total,Annual average rate of change,Luxembourg,2018,7.1
Annual,Total,Annual average rate of change,Luxembourg,2019,10.1
Annual,Total,Annual average rate of change,Luxembourg,2020,14.5
Annual,Total,Annual average rate of change,Luxembourg,2021,13.9
Annual,Total,Annual average rate of change,Luxembourg,2022,9.6
Annual,Total,Annual average rate of change,Luxembourg,2023,-9.1
Annual,Total,Annual average rate of change,Luxembourg,2024,-5.2
Annual,Total,Annual average rate of change,Luxembourg,2025,1.6
Annual,Total,Annual average rate of change,Hungary,2008,2.4
Annual,Total,Annual average rate of change,Hungary,2009,-5.2
Annual,Total,Annual average rate of change,Hungary,2010,-2.4
Annual,Total,Annual average rate of change,Hungary,2011,-3.4
Annual,Total,Annual average rate of change,Hungary,2012,-3.7
Annual,Total,Annual average rate of change,Hungary,2013,-2.6
Annual,Total,Annual average rate of change,Hungary,2014,4.2
Annual,Total,Annual average rate of change,Hungary,2015,13.1
Annual,Total,Annual average rate of change,Hungary,2016,13.4
Annual,Total,Annual average rate of change,Hungary,2017,12.2
Annual,Total,Annual average rate of change,Hungary,2018,14.3
Annual,Total,Annual average rate of change,Hungary,2019,17.0
Annual,Total,Annual average rate of change,Hungary,2020,4.9
Annual,Total,Annual average rate of change,Hungary,2021,16.5
Annual,Total,Annual average rate of change,Hungary,2022,22.3
Annual,Total,Annual average rate of change,Hungary,2023,7.1
Annual,Total,Annual average rate of change,Hungary,2024,13.7
Annual,Total,Annual average rate of change,Hungary,2025,18.3
Annual,Total,Annual average rate of change,Malta,2006,19.9
Annual,Total,Annual average rate of change,Malta,2007,21.0
Annual,Total,Annual average rate of change,Malta,2008,11.1
Annual,Total,Annual average rate of change,Malta,2009,-4.3
Annual,Total,Annual average rate of change,Malta,2010,1.1
Annual,Total,Annual average rate of change,Malta,2011,-1.4
Annual,Total,Annual average rate of change,Malta,2012,3.0
Annual,Total,Annual average rate of change,Malta,2013,-0.4
Annual,Total,Annual average rate of change,Malta,2014,2.6
Annual,Total,Annual average rate of change,Malta,2015,5.8
Annual,Total,Annual average rate of change,Malta,2016,5.4
Annual,Total,Annual average rate of change,Malta,2017,5.3
Annual,Total,Annual average rate of change,Malta,2018,5.8
Annual,Total,Annual average rate of change,Malta,2019,6.1
Annual,Total,Annual average rate of change,Malta,2020,3.4
Annual,Total,Annual average rate of change,Malta,2021,5.1
Annual,Total,Annual average rate of change,Malta,2022,6.7
Annual,Total,Annual average rate of change,Malta,2023,6.2
Annual,Total,Annual average rate of change,Malta,2024,6.7
Annual,Total,Annual average rate of change,Malta,2025,5.9
Annual,Total,Annual average rate of change,Netherlands,2006,4.2
Annual,Total,Annual average rate of change,Netherlands,2007,4.8
Annual,Total,Annual average rate of change,Netherlands,2008,2.2
Annual,Total,Annual average rate of change,Netherlands,2009,-4.4
Annual,Total,Annual average rate of change,Netherlands,2010,-1.7
Annual,Total,Annual average rate of change,Netherlands,2011,-2.0
Annual,Total,Annual average rate of change,Netherlands,2012,-6.7
Annual,Total,Annual average rate of change,Netherlands,2013,-6.0
Annual,Total,Annual average rate of change,Netherlands,2014,0.8
Annual,Total,Annual average rate of change,Netherlands,2015,3.5
Annual,Total,Annual average rate of change,Netherlands,2016,5.3
Annual,Total,Annual average rate of change,Netherlands,2017,8.1
Annual,Total,Annual average rate of change,Netherlands,2018,9.3
Annual,Total,Annual average rate of change,Netherlands,2019,7.2
Annual,Total,Annual average rate of change,Netherlands,2020,8.0
Annual,Total,Annual average rate of change,Netherlands,2021,14.5
Annual,Total,Annual average rate of change,Netherlands,2022,13.3
Annual,Total,Annual average rate of change,Netherlands,2023,-1.9
Annual,Total,Annual average rate of change,Netherlands,2024,8.2
Annual,Total,Annual average rate of change,Netherlands,2025,8.5
Annual,Total,Annual average rate of change,Austria,2011,5.4
Annual,Total,Annual average rate of change,Austria,2012,6.6
Annual,Total,Annual average rate of change,Austria,2013,5.0
Annual,Total,Annual average rate of change,Austria,2014,3.8
Annual,Total,Annual average rate of change,Austria,2015,5.6
Annual,Total,Annual average rate of change,Austria,2016,6.7
Annual,Total,Annual average rate of change,Austria,2017,5.1
Annual,Total,Annual average rate of change,Austria,2018,6.0
Annual,Total,Annual average rate of change,Austria,2019,6.0
Annual,Total,Annual average rate of change,Austria,2020,7.6
Annual,Total,Annual average rate of change,Austria,2021,11.4
Annual,Total,Annual average rate of change,Austria,2022,11.6
Annual,Total,Annual average rate of change,Austria,2023,-2.9
Annual,Total,Annual average rate of change,Austria,2024,-0.4
Annual,Total,Annual average rate of change,Austria,2025,2.6
Annual,Total,Annual average rate of change,Poland,2011,0.1
Annual,Total,Annual average rate of change,Poland,2012,-3.5
Annual,Total,Annual average rate of change,Poland,2013,-4.4
Annual,Total,Annual average rate of change,Poland,2014,1.0
Annual,Total,Annual average rate of change,Poland,2015,1.5
Annual,Total,Annual average rate of change,Poland,2016,1.9
Annual,Total,Annual average rate of change,Poland,2017,3.9
Annual,Total,Annual average rate of change,Poland,2018,6.6
Annual,Total,Annual average rate of change,Poland,2019,8.7
Annual,Total,Annual average rate of change,Poland,2020,10.5
Annual,Total,Annual average rate of change,Poland,2021,9.2
Annual,Total,Annual average rate of change,Poland,2022,11.8
Annual,Total,Annual average rate of change,Poland,2023,8.8
Annual,Total,Annual average rate of change,Poland,2024,15.0
Annual,Total,Annual average rate of change,Poland,2025,4.9
Annual,Total,Annual average rate of change,Portugal,2009,-0.9
Annual,Total,Annual average rate of change,Portugal,2010,0.8
Annual,Total,Annual average rate of change,Portugal,2011,-4.9
Annual,Total,Annual average rate of change,Portugal,2012,-7.1
Annual,Total,Annual average rate of change,Portugal,2013,-1.9
Annual,Total,Annual average rate of change,Portugal,2014,4.2
Annual,Total,Annual average rate of change,Portugal,2015,3.1
Annual,Total,Annual average rate of change,Portugal,2016,7.1
Annual,Total,Annual average rate of change,Portugal,2017,9.2
Annual,Total,Annual average rate of change,Portugal,2018,10.3
Annual,Total,Annual average rate of change,Portugal,2019,10.0
Annual,Total,Annual average rate of change,Portugal,2020,8.8
Annual,Total,Annual average rate of change,Portugal,2021,9.4
Annual,Total,Annual average rate of change,Portugal,2022,12.6
Annual,Total,Annual average rate of change,Portugal,2023,8.2
Annual,Total,Annual average rate of change,Portugal,2024,9.1
Annual,Total,Annual average rate of change,Portugal,2025,17.6
Annual,Total,Annual average rate of change,Romania,2010,-7.5
Annual,Total,Annual average rate of change,Romania,2011,-12.3
Annual,Total,Annual average rate of change,Romania,2012,-5.1
Annual,Total,Annual average rate of change,Romania,2013,-0.3
Annual,Total,Annual average rate of change,Romania,2014,-2.1
Annual,Total,Annual average rate of change,Romania,2015,2.9
Annual,Total,Annual average rate of change,Romania,2016,6.0
Annual,Total,Annual average rate of change,Romania,2017,6.0
Annual,Total,Annual average rate of change,Romania,2018,5.6
Annual,Total,Annual average rate of change,Romania,2019,3.4
Annual,Total,Annual average rate of change,Romania,2020,4.7
Annual,Total,Annual average rate of change,Romania,2021,4.4
Annual,Total,Annual average rate of change,Romania,2022,7.2
Annual,Total,Annual average rate of change,Romania,2023,3.3
Annual,Total,Annual average rate of change,Romania,2024,5.0
Annual,Total,Annual average rate of change,Romania,2025,5.7
Annual,Total,Annual average rate of change,Slovenia,2008,7.0
Annual,Total,Annual average rate of change,Slovenia,2009,-9.5
Annual,Total,Annual average rate of change,Slovenia,2010,0.1
Annual,Total,Annual average rate of change,Slovenia,2011,2.7
Annual,Total,Annual average rate of change,Slovenia,2012,-6.9
Annual,Total,Annual average rate of change,Slovenia,2013,-5.2
Annual,Total,Annual average rate of change,Slovenia,2014,-6.6
Annual,Total,Annual average rate of change,Slovenia,2015,0.8
Annual,Total,Annual average rate of change,Slovenia,2016,3.3
Annual,Total,Annual average rate of change,Slovenia,2017,8.3
Annual,Total,Annual average rate of change,Slovenia,2018,8.7
Annual,Total,Annual average rate of change,Slovenia,2019,6.7
Annual,Total,Annual average rate of change,Slovenia,2020,4.6
Annual,Total,Annual average rate of change,Slovenia,2021,11.5
Annual,Total,Annual average rate of change,Slovenia,2022,14.8
Annual,Total,Annual average rate of change,Slovenia,2023,7.2
Annual,Total,Annual average rate of change,Slovenia,2024,7.5
Annual,Total,Annual average rate of change,Slovenia,2025,4.3
Annual,Total,Annual average rate of change,Slovakia,2007,29.0
Annual,Total,Annual average rate of change,Slovakia,2008,17.9
Annual,Total,Annual average rate of change,Slovakia,2009,-12.8
Annual,Total,Annual average rate of change,Slovakia,2010,-3.7
Annual,Total,Annual average rate of change,Slovakia,2011,-1.5
Annual,Total,Annual average rate of change,Slovakia,2012,-2.8
Annual,Total,Annual average rate of change,Slovakia,2013,0.8
Annual,Total,Annual average rate of change,Slovakia,2014,1.4
Annual,Total,Annual average rate of change,Slovakia,2015,5.3
Annual,Total,Annual average rate of change,Slovakia,2016,6.7
Annual,Total,Annual average rate of change,Slovakia,2017,5.9
Annual,Total,Annual average rate of change,Slovakia,2018,7.4
Annual,Total,Annual average rate of change,Slovakia,2019,9.1
Annual,Total,Annual average rate of change,Slovakia,2020,9.5
Annual,Total,Annual average rate of change,Slovakia,2021,6.4
Annual,Total,Annual average rate of change,Slovakia,2022,13.7
Annual,Total,Annual average rate of change,Slovakia,2023,-0.2
Annual,Total,Annual average rate of change,Slovakia,2024,3.8
Annual,Total,Annual average rate of change,Slovakia,2025,12.4
Annual,Total,Annual average rate of change,Finland,2006,7.0
Annual,Total,Annual average rate of change,Finland,2007,5.9
Annual,Total,Annual average rate of change,Finland,2008,0.8
Annual,Total,Annual average rate of change,Finland,2009,1.4
Annual,Total,Annual average rate of change,Finland,2010,6.3
Annual,Total,Annual average rate of change,Finland,2011,3.2
Annual,Total,Annual average rate of change,Finland,2012,2.4
Annual,Total,Annual average rate of change,Finland,2013,1.2
Annual,Total,Annual average rate of change,Finland,2014,-0.4
Annual,Total,Annual average rate of change,Finland,2015,0.0
Annual,Total,Annual average rate of change,Finland,2016,1.3
Annual,Total,Annual average rate of change,Finland,2017,1.1
Annual,Total,Annual average rate of change,Finland,2018,0.9
Annual,Total,Annual average rate of change,Finland,2019,0.4
Annual,Total,Annual average rate of change,Finland,2020,1.8
Annual,Total,Annual average rate of change,Finland,2021,4.6
Annual,Total,Annual average rate of change,Finland,2022,1.0
Annual,Total,Annual average rate of change,Finland,2023,-6.2
Annual,Total,Annual average rate of change,Finland,2024,-3.1
Annual,Total,Annual average rate of change,Finland,2025,-2.5
Annual,Total,Annual average rate of change,Sweden,2006,12.3
Annual,Total,Annual average rate of change,Sweden,2007,12.4
Annual,Total,Annual average rate of change,Sweden,2008,1.1
Annual,Total,Annual average rate of change,Sweden,2009,3.1
Annual,Total,Annual average rate of change,Sweden,2010,7.9
Annual,Total,Annual average rate of change,Sweden,2011,2.6
Annual,Total,Annual average rate of change,Sweden,2012,1.3
Annual,Total,Annual average rate of change,Sweden,2013,5.2
Annual,Total,Annual average rate of change,Sweden,2014,9.4
Annual,Total,Annual average rate of change,Sweden,2015,13.1
Annual,Total,Annual average rate of change,Sweden,2016,8.2
Annual,Total,Annual average rate of change,Sweden,2017,6.6
Annual,Total,Annual average rate of change,Sweden,2018,-0.9
Annual,Total,Annual average rate of change,Sweden,2019,2.5
Annual,Total,Annual average rate of change,Sweden,2020,4.2
Annual,Total,Annual average rate of change,Sweden,2021,10.1
Annual,Total,Annual average rate of change,Sweden,2022,3.6
Annual,Total,Annual average rate of change,Sweden,2023,-5.2
Annual,Total,Annual average rate of change,Sweden,2024,0.0
Annual,Total,Annual average rate of change,Sweden,2025,1.0
Annual,Total,Annual average rate of change,Iceland,2006,16.8
Annual,Total,Annual average rate of change,Iceland,2007,9.4
Annual,Total,Annual average rate of change,Iceland,2008,6.2
Annual,Total,Annual average rate of change,Iceland,2009,-9.7
Annual,Total,Annual average rate of change,Iceland,2010,-3.0
Annual,Total,Annual average rate of change,Iceland,2011,4.6
Annual,Total,Annual average rate of change,Iceland,2012,6.9
Annual,Total,Annual average rate of change,Iceland,2013,5.8
Annual,Total,Annual average rate of change,Iceland,2014,8.4
Annual,Total,Annual average rate of change,Iceland,2015,8.2
Annual,Total,Annual average rate of change,Iceland,2016,9.8
Annual,Total,Annual average rate of change,Iceland,2017,19.5
Annual,Total,Annual average rate of change,Iceland,2018,8.2
Annual,Total,Annual average rate of change,Iceland,2019,4.4
Annual,Total,Annual average rate of change,Iceland,2020,6.4
Annual,Total,Annual average rate of change,Iceland,2021,12.5
Annual,Total,Annual average rate of change,Iceland,2022,21.0
Annual,Total,Annual average rate of change,Iceland,2023,7.8
Annual,Total,Annual average rate of change,Iceland,2024,8.1
Annual,Total,Annual average rate of change,Iceland,2025,5.1
Annual,Total,Annual average rate of change,Norway,2006,13.7
Annual,Total,Annual average rate of change,Norway,2007,12.6
Annual,Total,Annual average rate of change,Norway,2008,-1.1
Annual,Total,Annual average rate of change,Norway,2009,1.9
Annual,Total,Annual average rate of change,Norway,2010,8.3
Annual,Total,Annual average rate of change,Norway,2011,8.2
Annual,Total,Annual average rate of change,Norway,2012,6.7
Annual,Total,Annual average rate of change,Norway,2013,4.3
Annual,Total,Annual average rate of change,Norway,2014,2.7
Annual,Total,Annual average rate of change,Norway,2015,6.7
Annual,Total,Annual average rate of change,Norway,2016,7.9
Annual,Total,Annual average rate of change,Norway,2017,5.4
Annual,Total,Annual average rate of change,Norway,2018,1.6
Annual,Total,Annual average rate of change,Norway,2019,4.0
Annual,Total,Annual average rate of change,Norway,2020,4.9
Annual,Total,Annual average rate of change,Norway,2021,9.2
Annual,Total,Annual average rate of change,Norway,2022,5.9
Annual,Total,Annual average rate of change,Norway,2023,1.3
Annual,Total,Annual average rate of change,Norway,2024,3.6
Annual,Total,Annual average rate of change,Norway,2025,5.7
Annual,Total,Annual average rate of change,Switzerland,2018,3.0
Annual,Total,Annual average rate of change,Switzerland,2019,3.7
Annual,Total,Annual average rate of change,Switzerland,2020,2.5
Annual,Total,Annual average rate of change,Switzerland,2021,5.7
Annual,Total,Annual average rate of change,Switzerland,2022,6.4
Annual,Total,Annual average rate of change,Switzerland,2023,2.2
Annual,Total,Annual average rate of change,Switzerland,2024,1.7
Annual,Total,Annual average rate of change,Switzerland,2025,4.6
Annual,Total,Annual average rate of change,United Kingdom,2006,7.8
Annual,Total,Annual average rate of change,United Kingdom,2007,9.9
Annual,Total,Annual average rate of change,United Kingdom,2008,-4.4
Annual,Total,Annual average rate of change,United Kingdom,2009,-8.9
Annual,Total,Annual average rate of change,United Kingdom,2010,5.8
Annual,Total,Annual average rate of change,United Kingdom,2011,-1.5
Annual,Total,Annual average rate of change,United Kingdom,2012,0.4
Annual,Total,Annual average rate of change,United Kingdom,2013,2.6
Annual,Total,Annual average rate of change,United Kingdom,2014,8.0
Annual,Total,Annual average rate of change,United Kingdom,2015,5.9
Annual,Total,Annual average rate of change,United Kingdom,2016,7.0
Annual,Total,Annual average rate of change,United Kingdom,2017,4.6
Annual,Total,Annual average rate of change,United Kingdom,2018,3.3
Annual,Total,Annual average rate of change,United Kingdom,2019,1.0
Annual,Total,Annual average rate of change,Türkiye,2011,8.8
Annual,Total,Annual average rate of change,Türkiye,2012,10.9
Annual,Total,Annual average rate of change,Türkiye,2013,11.4
Annual,Total,Annual average rate of change,Türkiye,2014,12.5
Annual,Total,Annual average rate of change,Türkiye,2015,15.8
Annual,Total,Annual average rate of change,Türkiye,2016,12.8
Annual,Total,Annual average rate of change,Türkiye,2017,10.8
Annual,Total,Annual average rate of change,Türkiye,2018,7.8
Annual,Total,Annual average rate of change,Türkiye,2019,4.8
Annual,Total,Annual average rate of change,Türkiye,2020,23.8
Annual,Total,Annual average rate of change,Türkiye,2021,37.5
Annual,Total,Annual average rate of change,Türkiye,2022,154.2
Annual,Total,Annual average rate of change,Türkiye,2023,98.9
Annual,Total,Annual average rate of change,Türkiye,2024,41.5
