freq,unit,quantile,hhcomp,geo,time,value
Annual,Percentage,Fifth quintile,Two adults with two dependent children,European Union - 28 countries (2013-2020),2025,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2010,51.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2011,48.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2012,50.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2013,49.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2014,50.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2015,48.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2016,50.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2017,50.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2018,50.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2019,50.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2020,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2021,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2022,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2023,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2024,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,European Union - 27 countries (2007-2013),2025,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2010,53.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2011,50.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2012,51.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2013,51.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2014,51.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2015,48.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2016,50.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2017,48.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2018,49.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2019,50.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2020,51.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,53.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2022,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2023,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2024,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 21 countries (from 2026),2010,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 21 countries (from 2026),2011,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 21 countries (from 2026),2012,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 21 countries (from 2026),2013,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 21 countries (from 2026),2014,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 21 countries (from 2026),2015,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 21 countries (from 2026),2016,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 21 countries (from 2026),2017,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 21 countries (from 2026),2018,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 21 countries (from 2026),2019,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 21 countries (from 2026),2020,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 21 countries (from 2026),2021,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 21 countries (from 2026),2022,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 21 countries (from 2026),2023,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 21 countries (from 2026),2024,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 21 countries (from 2026),2025,48.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 20 countries (2023-2025),2010,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 20 countries (2023-2025),2011,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 20 countries (2023-2025),2012,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 20 countries (2023-2025),2013,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 20 countries (2023-2025),2014,51.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 20 countries (2023-2025),2015,48.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 20 countries (2023-2025),2016,49.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 20 countries (2023-2025),2017,48.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 20 countries (2023-2025),2018,48.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 20 countries (2023-2025),2019,49.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 20 countries (2023-2025),2020,51.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 20 countries (2023-2025),2021,52.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 20 countries (2023-2025),2022,51.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 20 countries (2023-2025),2023,50.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 20 countries (2023-2025),2024,49.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area – 20 countries (2023-2025),2025,49.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 19 countries  (2015-2022),2010,52.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 19 countries  (2015-2022),2011,50.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 19 countries  (2015-2022),2012,51.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 19 countries  (2015-2022),2013,50.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 19 countries  (2015-2022),2014,51.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 19 countries  (2015-2022),2015,48.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 19 countries  (2015-2022),2016,50.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 19 countries  (2015-2022),2017,48.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 19 countries  (2015-2022),2018,49.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 19 countries  (2015-2022),2019,50.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 19 countries  (2015-2022),2020,51.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 19 countries  (2015-2022),2021,53.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 19 countries  (2015-2022),2022,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 19 countries  (2015-2022),2023,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 19 countries  (2015-2022),2024,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 19 countries  (2015-2022),2025,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 18 countries (2014),2010,53.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 18 countries (2014),2011,50.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 18 countries (2014),2012,51.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 18 countries (2014),2013,51.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 18 countries (2014),2014,51.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 18 countries (2014),2015,48.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 18 countries (2014),2016,50.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 18 countries (2014),2017,49.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 18 countries (2014),2018,49.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 18 countries (2014),2019,50.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 18 countries (2014),2020,51.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 18 countries (2014),2021,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 18 countries (2014),2022,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 18 countries (2014),2023,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 18 countries (2014),2024,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Euro area - 18 countries (2014),2025,
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Belgium,2010,91.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Belgium,2011,92.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Belgium,2012,89.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Belgium,2013,92.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Belgium,2014,88.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Belgium,2015,90.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Belgium,2016,87.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Belgium,2017,81.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Belgium,2018,71.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Belgium,2019,73.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Belgium,2020,76.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Belgium,2021,72.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Belgium,2022,74.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Belgium,2023,70.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Belgium,2024,67.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Belgium,2025,69.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Bulgaria,2010,2.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Bulgaria,2011,6.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Bulgaria,2012,4.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Bulgaria,2013,0.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Bulgaria,2014,5.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Bulgaria,2015,5.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Bulgaria,2016,8.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Bulgaria,2017,6.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Bulgaria,2018,8.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Bulgaria,2019,7.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Bulgaria,2020,5.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Bulgaria,2021,2.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Bulgaria,2022,2.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Bulgaria,2023,4.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Bulgaria,2024,5.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Bulgaria,2025,5.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Czechia,2010,24.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Czechia,2011,26.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Czechia,2012,23.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Czechia,2013,21.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Czechia,2014,28.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Czechia,2015,27.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Czechia,2016,29.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Czechia,2017,29.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Czechia,2018,31.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Czechia,2019,24.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Czechia,2020,23.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Czechia,2021,20.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Czechia,2022,24.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Czechia,2023,26.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Czechia,2024,28.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Czechia,2025,20.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Denmark,2010,57.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Denmark,2011,61.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Denmark,2012,60.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Denmark,2013,59.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Denmark,2014,61.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Denmark,2015,66.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Denmark,2016,64.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Denmark,2017,63.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Denmark,2018,55.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Denmark,2019,63.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Denmark,2020,70.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Denmark,2021,60.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Denmark,2022,61.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Denmark,2023,62.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Denmark,2024,44.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Denmark,2025,67.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Germany,2010,59.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Germany,2011,53.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Germany,2012,50.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Germany,2013,49.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Germany,2014,57.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Germany,2015,48.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Germany,2016,57.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Germany,2017,51.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Germany,2018,58.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Germany,2019,62.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Germany,2020,58.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Germany,2021,55.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Germany,2022,56.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Germany,2023,54.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Germany,2024,55.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Germany,2025,54.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Estonia,2010,14.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Estonia,2011,30.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Estonia,2012,32.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Estonia,2013,29.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Estonia,2014,31.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Estonia,2015,33.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Estonia,2016,32.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Estonia,2017,31.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Estonia,2018,36.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Estonia,2019,28.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Estonia,2020,33.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Estonia,2021,28.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Estonia,2022,29.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Estonia,2023,34.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Estonia,2024,30.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Estonia,2025,30.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Ireland,2010,95.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Ireland,2011,96.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Ireland,2012,91.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Ireland,2013,94.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Ireland,2014,93.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Ireland,2015,95.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Ireland,2016,94.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Ireland,2017,88.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Ireland,2018,95.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Ireland,2019,92.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Ireland,2020,86.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Ireland,2021,78.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Ireland,2022,86.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Ireland,2023,88.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Ireland,2024,79.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Ireland,2025,88.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Greece,2010,15.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Greece,2011,21.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Greece,2012,19.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Greece,2013,12.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Greece,2014,14.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Greece,2015,9.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Greece,2016,7.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Greece,2017,7.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Greece,2018,10.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Greece,2019,10.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Greece,2020,11.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Greece,2021,16.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Greece,2022,16.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Greece,2023,13.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Greece,2024,13.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Greece,2025,8.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Spain,2010,75.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Spain,2011,62.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Spain,2012,74.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Spain,2013,70.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Spain,2014,68.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Spain,2015,65.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Spain,2016,67.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Spain,2017,60.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Spain,2018,55.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Spain,2019,57.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Spain,2020,55.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Spain,2021,67.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Spain,2022,67.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Spain,2023,61.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Spain,2024,62.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Spain,2025,62.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,France,2010,53.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,France,2011,56.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,France,2012,53.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,France,2013,56.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,France,2014,56.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,France,2015,50.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,France,2016,49.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,France,2017,54.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,France,2018,55.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,France,2019,54.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,France,2020,57.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,France,2021,56.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,France,2022,51.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,France,2023,52.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,France,2024,55.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,France,2025,55.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Croatia,2010,7.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Croatia,2011,13.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Croatia,2012,6.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Croatia,2013,9.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Croatia,2014,4.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Croatia,2015,9.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Croatia,2016,9.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Croatia,2017,14.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Croatia,2018,12.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Croatia,2019,12.2
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Croatia,2020,11.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Croatia,2021,9.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Croatia,2022,15.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Croatia,2023,15.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Croatia,2024,13.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Croatia,2025,8.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Italy,2010,22.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Italy,2011,18.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Italy,2012,19.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Italy,2013,17.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Italy,2014,14.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Italy,2015,15.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Italy,2016,15.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Italy,2017,14.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Italy,2018,17.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Italy,2019,14.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Italy,2020,15.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Italy,2021,15.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Italy,2022,14.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Italy,2023,14.1
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Italy,2024,13.9
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Italy,2025,19.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Cyprus,2010,95.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Cyprus,2011,96.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Cyprus,2012,94.5
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Cyprus,2013,95.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Cyprus,2014,95.7
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Cyprus,2015,91.3
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Cyprus,2016,96.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Cyprus,2017,96.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Cyprus,2018,87.8
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Cyprus,2019,90.0
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Cyprus,2020,85.6
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Cyprus,2021,93.4
Annual,Percentage,Fifth quintile,Two adults with two dependent children,Cyprus,2022,87.1
