geo,year,noise_rate_scaled,pollution_rate_scaled,crime_rate_scaled,hpi_weight_scaled,safety_score,safety_index,affordability_index,combined_score
Ireland,2015,-1.3708587713368288,-1.4927480875075068,0.1924830121571971,-0.401110793567924,-0.8903746155623794,1.8903746155623793,1.401110793567924,1.694669086764597
Ireland,2016,-1.4799957952370935,-1.4729916316156142,-0.10245819739916084,-0.22908995112892533,-1.0184818747506228,2.0184818747506226,1.2290899511289253,1.7027251053019437
Ireland,2017,-1.216419586572304,-1.2398654520912817,-0.1993969166239778,0.1985047143623,-0.8852273184291878,1.885227318429188,0.8014952856377,1.4517345053125927
Ireland,2018,-1.1958276952703675,-1.1549126917561439,-0.024082211642925802,0.5751484446168317,-0.7916075328898123,1.7916075328898122,0.4248515553831683,1.2449051418871546
Ireland,2019,-1.3893914735085722,-1.125278007918305,-0.20145944256493134,0.543857034230309,-0.9053763079972694,1.9053763079972694,0.45614296576969104,1.3256829711062381
Ireland,2020,-0.9219555409546095,-0.9237621578210005,0.14298238957431167,0.5241975093801373,-0.5675784364004327,1.5675784364004328,0.4758024906198627,1.1308680580882047
Ireland,2023,-0.9610801344282891,-1.2181333506102,-0.23858490950209515,1.6580606051137652,-0.8059327981801948,1.8059327981801947,-0.6580606051137652,0.8203354368626107
Italy,2010,0.5050625262696024,0.17272114417903758,-0.04883252293436834,1.5856480219156346,0.2096503825047572,0.7903496174952428,-0.5856480219156346,0.2399505617308918
Italy,2011,0.15088199587629136,0.5224104134655363,0.07079398164093793,-0.12882637439305153,0.2480287969942552,0.7519712030057448,1.1288263743930516,0.9027132715606675
Italy,2012,-0.2650742084228294,0.2221122839087692,0.23992110879912895,-0.28446427945690766,0.06565306142835624,0.9343469385716437,1.2844642794569077,1.0743938749257493
Italy,2013,-0.2671333975530234,0.25964955010336527,0.3987356062525526,-0.5793571522094768,0.13041725293429815,0.8695827470657018,1.579357152209477,1.153492509123212
Italy,2014,-0.300080423636122,0.4097986148817487,0.8071157425613562,-0.7055057699980756,0.30561131126899427,0.6943886887310058,1.7055057699980756,1.0988355212378338
Italy,2015,0.02527145893447773,0.6093388193898633,1.3124345980949768,-0.810356569198989,0.6490149588064392,0.3509850411935608,1.810356569198989,0.934733652395732
Italy,2016,-0.31655393667767096,0.15889162505471316,0.47092401418592666,-0.7349950572733326,0.10442056752098962,0.8955794324790104,1.7349950572733326,1.2313456823967392
Italy,2017,-0.9384290539961588,-0.36070316490206206,0.09966934481428723,-0.7906970443488182,-0.3998209580279779,1.399820958027978,1.7906970443488182,1.556171392556314
Italy,2018,-1.2617217474365645,-0.4318264061128751,-0.11483335304488211,-0.8005268067739036,-0.6027938355314406,1.6027938355314406,1.8005268067739038,1.6818870240284258
Italy,2019,-1.1525847235363003,-0.4081186590426044,-0.5500263265860817,-0.7956119255613607,-0.7035765697216622,1.7035765697216623,1.7956119255613607,1.7403907120575415
Italy,2020,-0.7572204105391163,0.17469678976822683,-0.6696528311613877,-0.7055057699980756,-0.41739215064409246,1.4173921506440925,1.7055057699980756,1.5326375983856857
Italy,2023,-1.2493666126554026,-0.7953451945236989,-1.0429700264739807,-0.47778294048359204,-1.0292272778843607,2.0292272778843605,1.477782940483592,1.8086495429240532
Latvia,2006,-0.17035150843392036,1.5536974110223292,1.450623836138864,1.9886682813441459,0.9446565795757577,0.05534342042424234,-0.9886682813441459,-0.36226126028311295
Latvia,2007,0.40828063715049995,2.85564785429805,2.4014482949184517,2.0560021539559825,1.8884589287890006,-0.8884589287890006,-1.0560021539559825,-0.9554762188557933
Latvia,2008,0.9045452175271739,2.9919673999521086,2.521074799493758,1.537154527285212,2.13919580565768,-1.13919580565768,-0.5371545272852121,-0.8983792943086929
Latvia,2009,-0.05915529540346269,2.1009512392277534,1.7414399938133147,-1.0667495391199728,1.2610786458792018,-0.2610786458792018,2.066749539119973,0.6700526281204682
Latvia,2010,0.0376265937156397,1.593210322806114,0.9989306550700359,-0.999579495881888,0.8765891905305966,0.12341080946940342,1.999579495881888,0.8738782840343973
Latvia,2011,-0.757220410539116,0.696267225314191,0.36161013931538843,-0.3409854134011497,0.10021898469682115,0.8997810153031789,1.3409854134011496,1.0762627745423672
