geo,year,deprivation_rate,immigration_count,log_immigration,immigration_lag1,country_Belgium,country_Bulgaria,country_Croatia,country_Cyprus,country_Czechia,country_Denmark,country_Estonia,country_Finland,country_France,country_Germany,country_Greece,country_Hungary,country_Iceland,country_Ireland,country_Italy,country_Latvia,country_Lithuania,country_Luxembourg,country_Malta,country_Montenegro,country_Netherlands,country_North Macedonia,country_Norway,country_Poland,country_Portugal,country_Romania,country_Slovakia,country_Slovenia,country_Spain,country_Sweden,country_Switzerland,country_United Kingdom
Romania,2020,7.1,145519.0,11.888068813192003,12.218114846302962,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Romania,2021,7.2,194642.0,12.178922390408907,11.888068813192003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Romania,2022,7.3,293024.0,12.58801320859138,12.178922390408907,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Romania,2023,7.2,324091.0,12.688782705085403,12.58801320859138,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Romania,2024,7.1,286538.0,12.565629931527125,12.688782705085403,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Slovakia,2014,11.6,5357.0,8.586346050104554,8.546751993657782,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Slovakia,2015,11.2,6997.0,8.853379672927634,8.586346050104554,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Slovakia,2016,11.4,7686.0,8.947285869349132,8.853379672927634,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Slovakia,2017,11.7,7188.0,8.880307358983872,8.947285869349132,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Slovakia,2018,12.7,7253.0,8.889308319842847,8.880307358983872,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Slovakia,2019,14.0,7016.0,8.85609105525229,8.889308319842847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Slovakia,2020,15.8,6775.0,8.821142236331891,8.85609105525229,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Slovakia,2021,15.2,5733.0,8.654168646443315,8.821142236331891,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Slovakia,2022,15.8,5463.0,8.605936401250625,8.654168646443315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Slovakia,2023,15.8,5923.0,8.68676717538769,8.605936401250625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Slovakia,2024,14.6,6824.0,8.82834762005316,8.68676717538769,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Slovenia,2014,28.2,13846.0,9.535823881654714,9.537627699020323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Slovenia,2015,29.5,15420.0,9.643485495857657,9.535823881654714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Slovenia,2016,29.3,16623.0,9.718602713339008,9.643485495857657,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Slovenia,2017,28.9,18808.0,9.842090757670805,9.718602713339008,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Slovenia,2018,30.4,28455.0,10.256114313628292,9.842090757670805,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Slovenia,2019,32.0,31319.0,10.35201215010474,10.256114313628292,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Slovenia,2020,33.1,36110.0,10.494352807047845,10.35201215010474,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Slovenia,2021,34.7,23624.0,10.070060752361943,10.494352807047845,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Slovenia,2022,36.1,35613.0,10.480494097961259,10.070060752361943,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Slovenia,2023,36.4,33939.0,10.432349538788218,10.480494097961259,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Slovenia,2024,35.3,33023.0,10.404989848841234,10.432349538788218,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Spain,2014,57.1,305454.0,12.629557747235147,12.545301792664562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Spain,2015,57.9,342114.0,12.742902216832865,12.629557747235147,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Spain,2016,55.7,414746.0,12.935423974753474,12.742902216832865,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Spain,2017,55.9,532132.0,13.184648737078989,12.935423974753474,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Spain,2018,56.3,643684.0,13.374964754988394,13.184648737078989,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Spain,2019,55.4,750480.0,13.52846961327949,13.374964754988394,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Spain,2020,53.8,467918.0,13.056050482997168,13.52846961327949,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Spain,2021,58.5,887960.0,13.696683102090924,13.056050482997168,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Spain,2022,58.2,1258894.0,14.04574491002512,13.696683102090924,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Spain,2023,57.1,1250991.0,14.039447394544508,14.04574491002512,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Spain,2024,55.4,1288562.0,14.069038201942146,14.039447394544508,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Sweden,2014,39.8,126966.0,11.751682489156126,11.660017001858309,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sweden,2015,39.9,134240.0,11.807391971017745,11.751682489156126,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sweden,2016,38.5,163005.0,12.001542288927386,11.807391971017745,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sweden,2017,38.5,144489.0,11.880965579987658,12.001542288927386,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sweden,2018,37.5,132602.0,11.79511498091236,11.880965579987658,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sweden,2019,37.6,115805.0,11.659671656250262,11.79511498091236,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sweden,2020,37.5,82518.0,11.320783848837403,11.659671656250262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sweden,2021,38.4,90631.0,11.414562630553325,11.320783848837403,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sweden,2022,37.4,102436.0,11.537003254449258,11.414562630553325,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sweden,2023,37.0,94514.0,11.456513831044266,11.537003254449258,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Sweden,2024,36.3,116197.0,11.663050911547867,11.456513831044266,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Switzerland,2014,47.8,156282.0,11.959423745299068,11.98391610695859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Switzerland,2015,46.5,153627.0,11.942289374749269,11.959423745299068,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Switzerland,2016,46.6,149305.0,11.913753170261646,11.942289374749269,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Switzerland,2017,45.8,143377.0,11.873239778362722,11.913753170261646,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Switzerland,2018,45.1,144857.0,11.88350923122021,11.873239778362722,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Switzerland,2019,44.5,145129.0,11.885385171464408,11.88350923122021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Switzerland,2020,43.1,138778.0,11.84063801877835,11.885385171464408,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Switzerland,2021,43.3,144907.0,11.883854337274723,11.84063801877835,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Switzerland,2022,43.2,167079.0,12.026228018611112,11.883854337274723,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Switzerland,2023,42.0,263081.0,12.480221049636656,12.026228018611112,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Switzerland,2024,42.4,212578.0,12.267068962965116,12.480221049636656,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
United Kingdom,2014,52.2,631991.0,13.356632014821031,13.173145841340219,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
United Kingdom,2015,51.7,631452.0,13.35577879203302,13.356632014821031,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
United Kingdom,2016,51.5,588993.0,13.286171275824623,13.35577879203302,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
United Kingdom,2017,62.3,644209.0,13.375780038888216,13.286171275824623,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
United Kingdom,2018,55.8,603953.0,13.311253315076316,13.375780038888216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
