freq,citizen,agedef,age,unit,sex,geo,time,value
Annual,Total,Age in completed years,Total,Number,Total,Estonia,2023,26399.0
Annual,Total,Age in completed years,Total,Number,Total,Estonia,2024,18634.0
Annual,Total,Age in completed years,Total,Number,Total,Ireland,2013,65539.0
Annual,Total,Age in completed years,Total,Number,Total,Ireland,2014,73519.0
Annual,Total,Age in completed years,Total,Number,Total,Ireland,2015,80792.0
Annual,Total,Age in completed years,Total,Number,Total,Ireland,2016,93378.0
Annual,Total,Age in completed years,Total,Number,Total,Ireland,2017,84743.0
Annual,Total,Age in completed years,Total,Number,Total,Ireland,2018,105699.0
Annual,Total,Age in completed years,Total,Number,Total,Ireland,2019,96321.0
Annual,Total,Age in completed years,Total,Number,Total,Ireland,2020,81918.0
Annual,Total,Age in completed years,Total,Number,Total,Ireland,2021,83770.0
Annual,Total,Age in completed years,Total,Number,Total,Ireland,2022,157537.0
Annual,Total,Age in completed years,Total,Number,Total,Ireland,2023,135617.0
Annual,Total,Age in completed years,Total,Number,Total,Ireland,2024,127664.0
Annual,Total,Age in completed years,Total,Number,Total,Greece,2013,57946.0
Annual,Total,Age in completed years,Total,Number,Total,Greece,2014,59013.0
Annual,Total,Age in completed years,Total,Number,Total,Greece,2015,64446.0
Annual,Total,Age in completed years,Total,Number,Total,Greece,2016,116867.0
Annual,Total,Age in completed years,Total,Number,Total,Greece,2017,112247.0
Annual,Total,Age in completed years,Total,Number,Total,Greece,2018,119489.0
Annual,Total,Age in completed years,Total,Number,Total,Greece,2019,129459.0
Annual,Total,Age in completed years,Total,Number,Total,Greece,2020,84221.0
Annual,Total,Age in completed years,Total,Number,Total,Greece,2021,57120.0
Annual,Total,Age in completed years,Total,Number,Total,Greece,2022,95374.0
Annual,Total,Age in completed years,Total,Number,Total,Greece,2023,116591.0
Annual,Total,Age in completed years,Total,Number,Total,Greece,2024,132149.0
Annual,Total,Age in completed years,Total,Number,Total,Spain,2013,280772.0
Annual,Total,Age in completed years,Total,Number,Total,Spain,2014,305454.0
Annual,Total,Age in completed years,Total,Number,Total,Spain,2015,342114.0
Annual,Total,Age in completed years,Total,Number,Total,Spain,2016,414746.0
Annual,Total,Age in completed years,Total,Number,Total,Spain,2017,532132.0
Annual,Total,Age in completed years,Total,Number,Total,Spain,2018,643684.0
Annual,Total,Age in completed years,Total,Number,Total,Spain,2019,750480.0
Annual,Total,Age in completed years,Total,Number,Total,Spain,2020,467918.0
Annual,Total,Age in completed years,Total,Number,Total,Spain,2021,887960.0
Annual,Total,Age in completed years,Total,Number,Total,Spain,2022,1258894.0
Annual,Total,Age in completed years,Total,Number,Total,Spain,2023,1250991.0
Annual,Total,Age in completed years,Total,Number,Total,Spain,2024,1288562.0
Annual,Total,Age in completed years,Total,Number,Total,France,2013,338752.0
Annual,Total,Age in completed years,Total,Number,Total,France,2014,340383.0
Annual,Total,Age in completed years,Total,Number,Total,France,2015,364221.0
Annual,Total,Age in completed years,Total,Number,Total,France,2016,377709.0
Annual,Total,Age in completed years,Total,Number,Total,France,2017,369621.0
Annual,Total,Age in completed years,Total,Number,Total,France,2018,387160.0
Annual,Total,Age in completed years,Total,Number,Total,France,2019,385596.0
Annual,Total,Age in completed years,Total,Number,Total,France,2020,331137.0
Annual,Total,Age in completed years,Total,Number,Total,France,2021,388513.0
Annual,Total,Age in completed years,Total,Number,Total,France,2022,490655.0
Annual,Total,Age in completed years,Total,Number,Total,France,2023,467548.0
Annual,Total,Age in completed years,Total,Number,Total,France,2024,438626.0
Annual,Total,Age in completed years,Total,Number,Total,Croatia,2013,10378.0
Annual,Total,Age in completed years,Total,Number,Total,Croatia,2014,10638.0
Annual,Total,Age in completed years,Total,Number,Total,Croatia,2015,11706.0
Annual,Total,Age in completed years,Total,Number,Total,Croatia,2016,13985.0
Annual,Total,Age in completed years,Total,Number,Total,Croatia,2017,15553.0
Annual,Total,Age in completed years,Total,Number,Total,Croatia,2018,26029.0
Annual,Total,Age in completed years,Total,Number,Total,Croatia,2019,37726.0
Annual,Total,Age in completed years,Total,Number,Total,Croatia,2020,33414.0
Annual,Total,Age in completed years,Total,Number,Total,Croatia,2021,35912.0
Annual,Total,Age in completed years,Total,Number,Total,Croatia,2022,57972.0
Annual,Total,Age in completed years,Total,Number,Total,Croatia,2023,69396.0
Annual,Total,Age in completed years,Total,Number,Total,Croatia,2024,70391.0
Annual,Total,Age in completed years,Total,Number,Total,Italy,2013,307454.0
Annual,Total,Age in completed years,Total,Number,Total,Italy,2014,277631.0
Annual,Total,Age in completed years,Total,Number,Total,Italy,2015,280078.0
Annual,Total,Age in completed years,Total,Number,Total,Italy,2016,300823.0
Annual,Total,Age in completed years,Total,Number,Total,Italy,2017,343440.0
Annual,Total,Age in completed years,Total,Number,Total,Italy,2018,332324.0
Annual,Total,Age in completed years,Total,Number,Total,Italy,2019,332778.0
Annual,Total,Age in completed years,Total,Number,Total,Italy,2020,247526.0
Annual,Total,Age in completed years,Total,Number,Total,Italy,2021,318366.0
Annual,Total,Age in completed years,Total,Number,Total,Italy,2022,410985.0
Annual,Total,Age in completed years,Total,Number,Total,Italy,2023,439658.0
Annual,Total,Age in completed years,Total,Number,Total,Italy,2024,451583.0
Annual,Total,Age in completed years,Total,Number,Total,Cyprus,2013,13666.0
Annual,Total,Age in completed years,Total,Number,Total,Cyprus,2014,13003.0
Annual,Total,Age in completed years,Total,Number,Total,Cyprus,2015,15364.0
Annual,Total,Age in completed years,Total,Number,Total,Cyprus,2016,18590.0
Annual,Total,Age in completed years,Total,Number,Total,Cyprus,2017,22458.0
Annual,Total,Age in completed years,Total,Number,Total,Cyprus,2018,25740.0
Annual,Total,Age in completed years,Total,Number,Total,Cyprus,2019,27553.0
Annual,Total,Age in completed years,Total,Number,Total,Cyprus,2020,22850.0
Annual,Total,Age in completed years,Total,Number,Total,Cyprus,2021,25473.0
Annual,Total,Age in completed years,Total,Number,Total,Cyprus,2022,37558.0
Annual,Total,Age in completed years,Total,Number,Total,Cyprus,2023,40761.0
Annual,Total,Age in completed years,Total,Number,Total,Cyprus,2024,40471.0
Annual,Total,Age in completed years,Total,Number,Total,Latvia,2013,8299.0
Annual,Total,Age in completed years,Total,Number,Total,Latvia,2014,10365.0
Annual,Total,Age in completed years,Total,Number,Total,Latvia,2015,9479.0
Annual,Total,Age in completed years,Total,Number,Total,Latvia,2016,8345.0
Annual,Total,Age in completed years,Total,Number,Total,Latvia,2017,9916.0
Annual,Total,Age in completed years,Total,Number,Total,Latvia,2018,10909.0
Annual,Total,Age in completed years,Total,Number,Total,Latvia,2019,11223.0
Annual,Total,Age in completed years,Total,Number,Total,Latvia,2020,8840.0
Annual,Total,Age in completed years,Total,Number,Total,Latvia,2021,12689.0
Annual,Total,Age in completed years,Total,Number,Total,Latvia,2022,38708.0
Annual,Total,Age in completed years,Total,Number,Total,Latvia,2023,15629.0
Annual,Total,Age in completed years,Total,Number,Total,Latvia,2024,14701.0
Annual,Total,Age in completed years,Total,Number,Total,Lithuania,2013,30924.0
Annual,Total,Age in completed years,Total,Number,Total,Lithuania,2014,33544.0
Annual,Total,Age in completed years,Total,Number,Total,Lithuania,2015,31085.0
Annual,Total,Age in completed years,Total,Number,Total,Lithuania,2016,31395.0
Annual,Total,Age in completed years,Total,Number,Total,Lithuania,2017,33305.0
Annual,Total,Age in completed years,Total,Number,Total,Lithuania,2018,37420.0
Annual,Total,Age in completed years,Total,Number,Total,Lithuania,2019,46526.0
Annual,Total,Age in completed years,Total,Number,Total,Lithuania,2020,46020.0
Annual,Total,Age in completed years,Total,Number,Total,Lithuania,2021,44858.0
Annual,Total,Age in completed years,Total,Number,Total,Lithuania,2022,87367.0
Annual,Total,Age in completed years,Total,Number,Total,Lithuania,2023,66682.0
Annual,Total,Age in completed years,Total,Number,Total,Lithuania,2024,51845.0
Annual,Total,Age in completed years,Total,Number,Total,Luxembourg,2013,21098.0
Annual,Total,Age in completed years,Total,Number,Total,Luxembourg,2014,22332.0
Annual,Total,Age in completed years,Total,Number,Total,Luxembourg,2015,23803.0
Annual,Total,Age in completed years,Total,Number,Total,Luxembourg,2016,22888.0
Annual,Total,Age in completed years,Total,Number,Total,Luxembourg,2017,24379.0
Annual,Total,Age in completed years,Total,Number,Total,Luxembourg,2018,24644.0
Annual,Total,Age in completed years,Total,Number,Total,Luxembourg,2019,26668.0
Annual,Total,Age in completed years,Total,Number,Total,Luxembourg,2020,22490.0
Annual,Total,Age in completed years,Total,Number,Total,Luxembourg,2021,25335.0
Annual,Total,Age in completed years,Total,Number,Total,Luxembourg,2022,31433.0
Annual,Total,Age in completed years,Total,Number,Total,Luxembourg,2023,26964.0
Annual,Total,Age in completed years,Total,Number,Total,Luxembourg,2024,25725.0
Annual,Total,Age in completed years,Total,Number,Total,Hungary,2013,38968.0
Annual,Total,Age in completed years,Total,Number,Total,Hungary,2014,54581.0
Annual,Total,Age in completed years,Total,Number,Total,Hungary,2015,58344.0
Annual,Total,Age in completed years,Total,Number,Total,Hungary,2016,53618.0
Annual,Total,Age in completed years,Total,Number,Total,Hungary,2017,68070.0
Annual,Total,Age in completed years,Total,Number,Total,Hungary,2018,82937.0
Annual,Total,Age in completed years,Total,Number,Total,Hungary,2019,88581.0
Annual,Total,Age in completed years,Total,Number,Total,Hungary,2020,75470.0
Annual,Total,Age in completed years,Total,Number,Total,Hungary,2021,80471.0
Annual,Total,Age in completed years,Total,Number,Total,Hungary,2022,94148.0
Annual,Total,Age in completed years,Total,Number,Total,Hungary,2023,96192.0
Annual,Total,Age in completed years,Total,Number,Total,Hungary,2024,88418.0
Annual,Total,Age in completed years,Total,Number,Total,Malta,2013,12446.0
Annual,Total,Age in completed years,Total,Number,Total,Malta,2014,15928.0
Annual,Total,Age in completed years,Total,Number,Total,Malta,2015,18202.0
Annual,Total,Age in completed years,Total,Number,Total,Malta,2016,18116.0
Annual,Total,Age in completed years,Total,Number,Total,Malta,2017,22750.0
Annual,Total,Age in completed years,Total,Number,Total,Malta,2018,27394.0
Annual,Total,Age in completed years,Total,Number,Total,Malta,2019,29304.0
Annual,Total,Age in completed years,Total,Number,Total,Malta,2020,14751.0
Annual,Total,Age in completed years,Total,Number,Total,Malta,2021,16963.0
Annual,Total,Age in completed years,Total,Number,Total,Malta,2022,34964.0
Annual,Total,Age in completed years,Total,Number,Total,Malta,2023,42239.0
Annual,Total,Age in completed years,Total,Number,Total,Malta,2024,34033.0
Annual,Total,Age in completed years,Total,Number,Total,Netherlands,2013,129428.0
Annual,Total,Age in completed years,Total,Number,Total,Netherlands,2014,145323.0
Annual,Total,Age in completed years,Total,Number,Total,Netherlands,2015,166872.0
Annual,Total,Age in completed years,Total,Number,Total,Netherlands,2016,189232.0
Annual,Total,Age in completed years,Total,Number,Total,Netherlands,2017,189646.0
Annual,Total,Age in completed years,Total,Number,Total,Netherlands,2018,194306.0
Annual,Total,Age in completed years,Total,Number,Total,Netherlands,2019,215756.0
Annual,Total,Age in completed years,Total,Number,Total,Netherlands,2020,182244.0
Annual,Total,Age in completed years,Total,Number,Total,Netherlands,2021,214105.0
Annual,Total,Age in completed years,Total,Number,Total,Netherlands,2022,326798.0
Annual,Total,Age in completed years,Total,Number,Total,Netherlands,2023,274597.0
Annual,Total,Age in completed years,Total,Number,Total,Netherlands,2024,257714.0
Annual,Total,Age in completed years,Total,Number,Total,Austria,2013,101866.0
Annual,Total,Age in completed years,Total,Number,Total,Austria,2014,116262.0
Annual,Total,Age in completed years,Total,Number,Total,Austria,2015,166323.0
Annual,Total,Age in completed years,Total,Number,Total,Austria,2016,129509.0
Annual,Total,Age in completed years,Total,Number,Total,Austria,2017,111801.0
Annual,Total,Age in completed years,Total,Number,Total,Austria,2018,105633.0
Annual,Total,Age in completed years,Total,Number,Total,Austria,2019,109167.0
Annual,Total,Age in completed years,Total,Number,Total,Austria,2020,103565.0
Annual,Total,Age in completed years,Total,Number,Total,Austria,2021,118511.0
Annual,Total,Age in completed years,Total,Number,Total,Austria,2022,201622.0
Annual,Total,Age in completed years,Total,Number,Total,Austria,2023,147591.0
Annual,Total,Age in completed years,Total,Number,Total,Austria,2024,128805.0
Annual,Total,Age in completed years,Total,Number,Total,Poland,2013,220311.0
Annual,Total,Age in completed years,Total,Number,Total,Poland,2014,222275.0
Annual,Total,Age in completed years,Total,Number,Total,Poland,2015,218147.0
Annual,Total,Age in completed years,Total,Number,Total,Poland,2016,208302.0
Annual,Total,Age in completed years,Total,Number,Total,Poland,2017,209353.0
Annual,Total,Age in completed years,Total,Number,Total,Poland,2018,214083.0
Annual,Total,Age in completed years,Total,Number,Total,Poland,2019,226649.0
Annual,Total,Age in completed years,Total,Number,Total,Poland,2020,210615.0
Annual,Total,Age in completed years,Total,Number,Total,Poland,2021,241116.0
Annual,Total,Age in completed years,Total,Number,Total,Poland,2022,275515.0
Annual,Total,Age in completed years,Total,Number,Total,Poland,2023,303275.0
Annual,Total,Age in completed years,Total,Number,Total,Poland,2024,300496.0
Annual,Total,Age in completed years,Total,Number,Total,Portugal,2013,17757.0
Annual,Total,Age in completed years,Total,Number,Total,Portugal,2014,23077.0
Annual,Total,Age in completed years,Total,Number,Total,Portugal,2015,36849.0
Annual,Total,Age in completed years,Total,Number,Total,Portugal,2016,37644.0
Annual,Total,Age in completed years,Total,Number,Total,Portugal,2017,46649.0
Annual,Total,Age in completed years,Total,Number,Total,Portugal,2018,55357.0
Annual,Total,Age in completed years,Total,Number,Total,Portugal,2019,95382.0
Annual,Total,Age in completed years,Total,Number,Total,Portugal,2020,83654.0
Annual,Total,Age in completed years,Total,Number,Total,Portugal,2021,97119.0
Annual,Total,Age in completed years,Total,Number,Total,Portugal,2022,167098.0
Annual,Total,Age in completed years,Total,Number,Total,Portugal,2023,189367.0
Annual,Total,Age in completed years,Total,Number,Total,Portugal,2024,
Annual,Total,Age in completed years,Total,Number,Total,Romania,2013,153646.0
Annual,Total,Age in completed years,Total,Number,Total,Romania,2014,136035.0
Annual,Total,Age in completed years,Total,Number,Total,Romania,2015,132795.0
Annual,Total,Age in completed years,Total,Number,Total,Romania,2016,137455.0
Annual,Total,Age in completed years,Total,Number,Total,Romania,2017,177435.0
Annual,Total,Age in completed years,Total,Number,Total,Romania,2018,172578.0
Annual,Total,Age in completed years,Total,Number,Total,Romania,2019,202422.0
Annual,Total,Age in completed years,Total,Number,Total,Romania,2020,145519.0
Annual,Total,Age in completed years,Total,Number,Total,Romania,2021,194642.0
Annual,Total,Age in completed years,Total,Number,Total,Romania,2022,293024.0
Annual,Total,Age in completed years,Total,Number,Total,Romania,2023,324091.0
Annual,Total,Age in completed years,Total,Number,Total,Romania,2024,286538.0
Annual,Total,Age in completed years,Total,Number,Total,Slovenia,2013,13871.0
Annual,Total,Age in completed years,Total,Number,Total,Slovenia,2014,13846.0
Annual,Total,Age in completed years,Total,Number,Total,Slovenia,2015,15420.0
Annual,Total,Age in completed years,Total,Number,Total,Slovenia,2016,16623.0
Annual,Total,Age in completed years,Total,Number,Total,Slovenia,2017,18808.0
Annual,Total,Age in completed years,Total,Number,Total,Slovenia,2018,28455.0
Annual,Total,Age in completed years,Total,Number,Total,Slovenia,2019,31319.0
Annual,Total,Age in completed years,Total,Number,Total,Slovenia,2020,36110.0
Annual,Total,Age in completed years,Total,Number,Total,Slovenia,2021,23624.0
Annual,Total,Age in completed years,Total,Number,Total,Slovenia,2022,35613.0
Annual,Total,Age in completed years,Total,Number,Total,Slovenia,2023,33939.0
Annual,Total,Age in completed years,Total,Number,Total,Slovenia,2024,33023.0
Annual,Total,Age in completed years,Total,Number,Total,Slovakia,2013,5149.0
Annual,Total,Age in completed years,Total,Number,Total,Slovakia,2014,5357.0
Annual,Total,Age in completed years,Total,Number,Total,Slovakia,2015,6997.0
Annual,Total,Age in completed years,Total,Number,Total,Slovakia,2016,7686.0
Annual,Total,Age in completed years,Total,Number,Total,Slovakia,2017,7188.0
Annual,Total,Age in completed years,Total,Number,Total,Slovakia,2018,7253.0
Annual,Total,Age in completed years,Total,Number,Total,Slovakia,2019,7016.0
Annual,Total,Age in completed years,Total,Number,Total,Slovakia,2020,6775.0
Annual,Total,Age in completed years,Total,Number,Total,Slovakia,2021,5733.0
Annual,Total,Age in completed years,Total,Number,Total,Slovakia,2022,5463.0
Annual,Total,Age in completed years,Total,Number,Total,Slovakia,2023,5923.0
Annual,Total,Age in completed years,Total,Number,Total,Slovakia,2024,6824.0
Annual,Total,Age in completed years,Total,Number,Total,Finland,2013,31941.0
Annual,Total,Age in completed years,Total,Number,Total,Finland,2014,31507.0
Annual,Total,Age in completed years,Total,Number,Total,Finland,2015,28746.0
Annual,Total,Age in completed years,Total,Number,Total,Finland,2016,34905.0
Annual,Total,Age in completed years,Total,Number,Total,Finland,2017,31797.0
Annual,Total,Age in completed years,Total,Number,Total,Finland,2018,31106.0
Annual,Total,Age in completed years,Total,Number,Total,Finland,2019,32758.0
Annual,Total,Age in completed years,Total,Number,Total,Finland,2020,32898.0
Annual,Total,Age in completed years,Total,Number,Total,Finland,2021,36364.0
Annual,Total,Age in completed years,Total,Number,Total,Finland,2022,49998.0
Annual,Total,Age in completed years,Total,Number,Total,Finland,2023,73236.0
Annual,Total,Age in completed years,Total,Number,Total,Finland,2024,63965.0
Annual,Total,Age in completed years,Total,Number,Total,Sweden,2013,115845.0
Annual,Total,Age in completed years,Total,Number,Total,Sweden,2014,126966.0
Annual,Total,Age in completed years,Total,Number,Total,Sweden,2015,134240.0
Annual,Total,Age in completed years,Total,Number,Total,Sweden,2016,163005.0
Annual,Total,Age in completed years,Total,Number,Total,Sweden,2017,144489.0
Annual,Total,Age in completed years,Total,Number,Total,Sweden,2018,132602.0
Annual,Total,Age in completed years,Total,Number,Total,Sweden,2019,115805.0
Annual,Total,Age in completed years,Total,Number,Total,Sweden,2020,82518.0
Annual,Total,Age in completed years,Total,Number,Total,Sweden,2021,90631.0
Annual,Total,Age in completed years,Total,Number,Total,Sweden,2022,102436.0
Annual,Total,Age in completed years,Total,Number,Total,Sweden,2023,94514.0
Annual,Total,Age in completed years,Total,Number,Total,Sweden,2024,116197.0
Annual,Total,Age in completed years,Total,Number,Total,Iceland,2013,6406.0
Annual,Total,Age in completed years,Total,Number,Total,Iceland,2014,5368.0
Annual,Total,Age in completed years,Total,Number,Total,Iceland,2015,5635.0
Annual,Total,Age in completed years,Total,Number,Total,Iceland,2016,8710.0
Annual,Total,Age in completed years,Total,Number,Total,Iceland,2017,12116.0
Annual,Total,Age in completed years,Total,Number,Total,Iceland,2018,11830.0
Annual,Total,Age in completed years,Total,Number,Total,Iceland,2019,9872.0
Annual,Total,Age in completed years,Total,Number,Total,Iceland,2020,8544.0
Annual,Total,Age in completed years,Total,Number,Total,Iceland,2021,8996.0
Annual,Total,Age in completed years,Total,Number,Total,Iceland,2022,14878.0
Annual,Total,Age in completed years,Total,Number,Total,Iceland,2023,11235.0
Annual,Total,Age in completed years,Total,Number,Total,Iceland,2024,9946.0
Annual,Total,Age in completed years,Total,Number,Total,Liechtenstein,2013,696.0
Annual,Total,Age in completed years,Total,Number,Total,Liechtenstein,2014,615.0
Annual,Total,Age in completed years,Total,Number,Total,Liechtenstein,2015,657.0
Annual,Total,Age in completed years,Total,Number,Total,Liechtenstein,2016,607.0
Annual,Total,Age in completed years,Total,Number,Total,Liechtenstein,2017,645.0
Annual,Total,Age in completed years,Total,Number,Total,Liechtenstein,2018,649.0
Annual,Total,Age in completed years,Total,Number,Total,Liechtenstein,2019,727.0
Annual,Total,Age in completed years,Total,Number,Total,Liechtenstein,2020,713.0
Annual,Total,Age in completed years,Total,Number,Total,Liechtenstein,2021,669.0
Annual,Total,Age in completed years,Total,Number,Total,Liechtenstein,2022,770.0
Annual,Total,Age in completed years,Total,Number,Total,Liechtenstein,2023,716.0
Annual,Total,Age in completed years,Total,Number,Total,Liechtenstein,2024,1300.0
Annual,Total,Age in completed years,Total,Number,Total,Norway,2013,68313.0
Annual,Total,Age in completed years,Total,Number,Total,Norway,2014,66903.0
Annual,Total,Age in completed years,Total,Number,Total,Norway,2015,60816.0
Annual,Total,Age in completed years,Total,Number,Total,Norway,2016,61460.0
Annual,Total,Age in completed years,Total,Number,Total,Norway,2017,53351.0
Annual,Total,Age in completed years,Total,Number,Total,Norway,2018,47864.0
Annual,Total,Age in completed years,Total,Number,Total,Norway,2019,48680.0
Annual,Total,Age in completed years,Total,Number,Total,Norway,2020,36287.0
Annual,Total,Age in completed years,Total,Number,Total,Norway,2021,53947.0
Annual,Total,Age in completed years,Total,Number,Total,Norway,2022,90475.0
Annual,Total,Age in completed years,Total,Number,Total,Norway,2023,86589.0
Annual,Total,Age in completed years,Total,Number,Total,Norway,2024,66077.0
Annual,Total,Age in completed years,Total,Number,Total,Switzerland,2013,160157.0
Annual,Total,Age in completed years,Total,Number,Total,Switzerland,2014,156282.0
Annual,Total,Age in completed years,Total,Number,Total,Switzerland,2015,153627.0
Annual,Total,Age in completed years,Total,Number,Total,Switzerland,2016,149305.0
Annual,Total,Age in completed years,Total,Number,Total,Switzerland,2017,143377.0
Annual,Total,Age in completed years,Total,Number,Total,Switzerland,2018,144857.0
Annual,Total,Age in completed years,Total,Number,Total,Switzerland,2019,145129.0
Annual,Total,Age in completed years,Total,Number,Total,Switzerland,2020,138778.0
Annual,Total,Age in completed years,Total,Number,Total,Switzerland,2021,144907.0
Annual,Total,Age in completed years,Total,Number,Total,Switzerland,2022,167079.0
Annual,Total,Age in completed years,Total,Number,Total,Switzerland,2023,263081.0
Annual,Total,Age in completed years,Total,Number,Total,Switzerland,2024,212578.0
Annual,Total,Age in completed years,Total,Number,Total,United Kingdom,2013,526046.0
Annual,Total,Age in completed years,Total,Number,Total,United Kingdom,2014,631991.0
Annual,Total,Age in completed years,Total,Number,Total,United Kingdom,2015,631452.0
Annual,Total,Age in completed years,Total,Number,Total,United Kingdom,2016,588993.0
Annual,Total,Age in completed years,Total,Number,Total,United Kingdom,2017,644209.0
Annual,Total,Age in completed years,Total,Number,Total,United Kingdom,2018,603953.0
Annual,Total,Age in completed years,Total,Number,Total,United Kingdom,2019,680906.0
Annual,Total,Age in completed years,Total,Number,Total,United Kingdom,2020,
Annual,Total,Age in completed years,Total,Number,Total,United Kingdom,2021,
Annual,Total,Age in completed years,Total,Number,Total,United Kingdom,2022,
Annual,Total,Age in completed years,Total,Number,Total,United Kingdom,2023,
Annual,Total,Age in completed years,Total,Number,Total,United Kingdom,2024,
Annual,Total,Age in completed years,Total,Number,Total,Montenegro,2013,5112.0
Annual,Total,Age in completed years,Total,Number,Total,Montenegro,2014,5353.0
Annual,Total,Age in completed years,Total,Number,Total,Montenegro,2015,4553.0
Annual,Total,Age in completed years,Total,Number,Total,Montenegro,2016,4904.0
Annual,Total,Age in completed years,Total,Number,Total,Montenegro,2017,6684.0
Annual,Total,Age in completed years,Total,Number,Total,Montenegro,2018,8643.0
Annual,Total,Age in completed years,Total,Number,Total,Montenegro,2019,10737.0
Annual,Total,Age in completed years,Total,Number,Total,Montenegro,2020,6008.0
Annual,Total,Age in completed years,Total,Number,Total,Montenegro,2021,
Annual,Total,Age in completed years,Total,Number,Total,Montenegro,2022,15989.0
Annual,Total,Age in completed years,Total,Number,Total,Montenegro,2023,18316.0
Annual,Total,Age in completed years,Total,Number,Total,Montenegro,2024,20016.0
Annual,Total,Age in completed years,Total,Number,Total,North Macedonia,2013,2050.0
Annual,Total,Age in completed years,Total,Number,Total,North Macedonia,2014,1935.0
Annual,Total,Age in completed years,Total,Number,Total,North Macedonia,2015,1741.0
Annual,Total,Age in completed years,Total,Number,Total,North Macedonia,2016,2262.0
Annual,Total,Age in completed years,Total,Number,Total,North Macedonia,2017,2064.0
Annual,Total,Age in completed years,Total,Number,Total,North Macedonia,2018,2053.0
Annual,Total,Age in completed years,Total,Number,Total,North Macedonia,2019,2118.0
Annual,Total,Age in completed years,Total,Number,Total,North Macedonia,2020,2555.0
Annual,Total,Age in completed years,Total,Number,Total,North Macedonia,2021,1570.0
Annual,Total,Age in completed years,Total,Number,Total,North Macedonia,2022,2452.0
Annual,Total,Age in completed years,Total,Number,Total,North Macedonia,2023,
Annual,Total,Age in completed years,Total,Number,Total,North Macedonia,2024,7458.0
Annual,Total,Age in completed years,Total,Number,Total,Albania,2013,
Annual,Total,Age in completed years,Total,Number,Total,Albania,2014,
Annual,Total,Age in completed years,Total,Number,Total,Albania,2015,
Annual,Total,Age in completed years,Total,Number,Total,Albania,2016,
Annual,Total,Age in completed years,Total,Number,Total,Albania,2017,
Annual,Total,Age in completed years,Total,Number,Total,Albania,2018,
Annual,Total,Age in completed years,Total,Number,Total,Albania,2019,
Annual,Total,Age in completed years,Total,Number,Total,Albania,2020,
Annual,Total,Age in completed years,Total,Number,Total,Albania,2021,
Annual,Total,Age in completed years,Total,Number,Total,Albania,2022,
Annual,Total,Age in completed years,Total,Number,Total,Albania,2023,
Annual,Total,Age in completed years,Total,Number,Total,Albania,2024,
Annual,Total,Age in completed years,Total,Number,Total,Serbia,2013,
Annual,Total,Age in completed years,Total,Number,Total,Serbia,2014,
Annual,Total,Age in completed years,Total,Number,Total,Serbia,2015,
Annual,Total,Age in completed years,Total,Number,Total,Serbia,2016,
Annual,Total,Age in completed years,Total,Number,Total,Serbia,2017,
Annual,Total,Age in completed years,Total,Number,Total,Serbia,2018,
Annual,Total,Age in completed years,Total,Number,Total,Serbia,2019,
Annual,Total,Age in completed years,Total,Number,Total,Serbia,2020,
Annual,Total,Age in completed years,Total,Number,Total,Serbia,2021,
Annual,Total,Age in completed years,Total,Number,Total,Serbia,2022,
Annual,Total,Age in completed years,Total,Number,Total,Serbia,2023,
Annual,Total,Age in completed years,Total,Number,Total,Serbia,2024,
Annual,Total,Age in completed years,Total,Number,Total,Türkiye,2013,
Annual,Total,Age in completed years,Total,Number,Total,Türkiye,2014,
Annual,Total,Age in completed years,Total,Number,Total,Türkiye,2015,
Annual,Total,Age in completed years,Total,Number,Total,Türkiye,2016,
Annual,Total,Age in completed years,Total,Number,Total,Türkiye,2017,
Annual,Total,Age in completed years,Total,Number,Total,Türkiye,2018,
Annual,Total,Age in completed years,Total,Number,Total,Türkiye,2019,
Annual,Total,Age in completed years,Total,Number,Total,Türkiye,2020,
Annual,Total,Age in completed years,Total,Number,Total,Türkiye,2021,
Annual,Total,Age in completed years,Total,Number,Total,Türkiye,2022,
Annual,Total,Age in completed years,Total,Number,Total,Türkiye,2023,
Annual,Total,Age in completed years,Total,Number,Total,Türkiye,2024,
Annual,Total,Age in completed years,Total,Number,Total,Armenia,2013,
Annual,Total,Age in completed years,Total,Number,Total,Armenia,2014,
Annual,Total,Age in completed years,Total,Number,Total,Armenia,2015,
Annual,Total,Age in completed years,Total,Number,Total,Armenia,2016,
Annual,Total,Age in completed years,Total,Number,Total,Armenia,2017,
Annual,Total,Age in completed years,Total,Number,Total,Armenia,2018,
Annual,Total,Age in completed years,Total,Number,Total,Armenia,2019,
Annual,Total,Age in completed years,Total,Number,Total,Armenia,2020,
Annual,Total,Age in completed years,Total,Number,Total,Armenia,2021,
Annual,Total,Age in completed years,Total,Number,Total,Armenia,2022,
Annual,Total,Age in completed years,Total,Number,Total,Armenia,2023,
Annual,Total,Age in completed years,Total,Number,Total,Armenia,2024,
Annual,Total,Age in completed years,Total,Number,Total,Azerbaijan,2013,
Annual,Total,Age in completed years,Total,Number,Total,Azerbaijan,2014,
Annual,Total,Age in completed years,Total,Number,Total,Azerbaijan,2015,
Annual,Total,Age in completed years,Total,Number,Total,Azerbaijan,2016,
Annual,Total,Age in completed years,Total,Number,Total,Azerbaijan,2017,
Annual,Total,Age in completed years,Total,Number,Total,Azerbaijan,2018,
Annual,Total,Age in completed years,Total,Number,Total,Azerbaijan,2019,
